sequence,AccelerometerX,AccelerometerY,AccelerometerZ
6017,1776,-954,-3684
6018,1794,-954,-3687
6019,1794,-885,-3633
6020,1836,-885,-3633
6021,1836,-954,-3663
6022,1809,-909,-3663
6023,1779,-909,-3627
6024,1779,-906,-3549
6025,1824,-906,-3549
6026,1824,-894,-3552
6027,1779,-903,-3552
6028,1749,-903,-3702
6029,1749,-873,-3594
6030,1827,-873,-3594
6031,1827,-933,-3642
6032,1680,-867,-3642
6033,1605,-867,-3597
6034,1605,-888,-3549
6035,1638,-888,-3549
6036,1638,-858,-3588
6037,1626,-888,-3588
6038,1608,-888,-3687
6039,1608,-912,-3612
6040,1689,-912,-3612
6041,1689,-885,-3609
6042,1785,-903,-3609
6043,1662,-903,-3657
6044,1662,-936,-3618
6045,1848,-936,-3618
6046,1848,-858,-3537
6047,1644,-840,-3537
6048,1815,-840,-3558
6049,1815,-861,-3612
6050,1827,-861,-3612
6051,1827,-897,-3612
6052,1764,-840,-3612
6053,1794,-840,-3633
6054,1794,-888,-3648
6055,1845,-888,-3648
6056,1845,-945,-3753
6057,1782,-915,-3753
6058,1818,-915,-3702
6059,1818,-870,-3684
6060,1725,-870,-3684
6061,1725,-909,-3747
6062,1638,-906,-3747
6063,1704,-906,-3663
6064,1704,-861,-3669
6065,1728,-861,-3669
6066,1728,-840,-3639
6067,1725,-879,-3639
6068,1686,-879,-3522
6069,1686,-855,-3624
6070,1680,-855,-3624
6071,1680,-864,-3597
6072,1710,-879,-3597
6073,1758,-879,-3612
6074,1758,-810,-3558
6075,1692,-810,-3558
6076,1692,-846,-3564
6077,1731,-840,-3564
6078,1689,-840,-3573
6079,1689,-864,-3669
6080,1830,-864,-3669
6081,1830,-843,-3672
6082,1848,-897,-3672
6083,1740,-897,-3729
6084,1740,-897,-3732
6085,1869,-897,-3732
6086,1869,-849,-3654
6087,1824,-873,-3654
6088,1827,-873,-3717
6089,1827,-834,-3693
6090,1809,-834,-3693
6091,1809,-873,-3672
6092,1692,-906,-3672
6093,1734,-906,-3642
6094,1734,-873,-3609
6095,1722,-873,-3609
6096,1722,-837,-3543
6097,1779,-834,-3543
6098,1767,-834,-3573
6099,1767,-846,-3672
6100,1767,-846,-3672
6101,1767,-861,-3672
6102,1692,-834,-3672
6103,1686,-834,-3543
6104,1686,-828,-3624
6105,1749,-828,-3624
6106,1749,-870,-3597
6107,1710,-870,-3597
6108,1896,-870,-3609
6109,1896,-738,-3573
6110,1983,-738,-3573
6111,1983,-708,-3654
6112,1542,-906,-3654
6113,1437,-906,-3609
6114,1437,-822,-3522
6115,2001,-822,-3522
6116,2001,-756,-3468
6117,1776,-894,-3468
6118,1623,-894,-3558
6119,1623,-849,-3588
6120,1755,-849,-3588
6121,1755,-840,-3657
6122,1767,-873,-3657
6123,1830,-873,-3723
6124,1830,-873,-3693
6125,1836,-873,-3693
6126,1836,-861,-3687
6127,1773,-903,-3687
6128,1815,-903,-3699
6129,1815,-852,-3678
6130,1803,-852,-3678
6131,1803,-873,-3603
6132,1809,-822,-3603
6133,1785,-822,-3657
6134,1785,-807,-3531
6135,1779,-807,-3531
6136,1779,-864,-3564
6137,1848,-831,-3564
6138,1827,-831,-3588
6139,1827,-849,-3609
6140,1749,-849,-3609
6141,1749,-819,-3528
6142,1797,-828,-3528
6143,1812,-828,-3549
6144,1812,-810,-3567
6145,1818,-810,-3567
6146,1818,-858,-3597
6147,1758,-900,-3597
6148,1716,-900,-3618
6149,1716,-882,-3627
6150,1740,-882,-3627
6151,1740,-816,-3582
6152,1833,-831,-3582
6153,1692,-831,-3597
6154,1692,-831,-3579
6155,1782,-831,-3579
6156,1782,-858,-3639
6157,1782,-897,-3639
6158,1740,-897,-3639
6159,1740,-855,-3657
6160,1848,-855,-3657
6161,1848,-849,-3579
6162,1851,-861,-3579
6163,1746,-861,-3654
6164,1746,-861,-3618
6165,1716,-861,-3618
6166,1716,-798,-3612
6167,1845,-831,-3612
6168,1815,-831,-3609
6169,1815,-885,-3663
6170,1716,-885,-3663
6171,1716,-888,-3672
6172,1755,-840,-3672
6173,1707,-840,-3597
6174,1707,-861,-3612
6175,1710,-861,-3612
6176,1710,-810,-3603
6177,1695,-843,-3603
6178,1698,-843,-3597
6179,1698,-840,-3579
6180,1716,-840,-3579
6181,1716,-900,-3612
6182,1713,-858,-3612
6183,1716,-858,-3594
6184,1716,-840,-3612
6185,1743,-840,-3612
6186,1743,-864,-3687
6187,1710,-885,-3687
6188,1710,-885,-3687
6189,1710,-810,-3648
6190,1785,-810,-3648
6191,1785,-810,-3663
6192,1746,-846,-3663
6193,1791,-846,-3687
6194,1791,-843,-3687
6195,1707,-843,-3699
6196,1707,-852,-3579
6197,1725,-840,-3579
6198,1797,-840,-3618
6199,1797,-843,-3618
6200,1749,-843,-3633
6201,1749,-855,-3708
6202,1794,-849,-3708
6203,1722,-849,-3687
6204,1722,-849,-3687
6205,1779,-849,-3624
6206,1779,-792,-3549
6207,1764,-888,-3549
6208,1707,-888,-3633
6209,1707,-837,-3633
6210,1776,-837,-3738
6211,1776,-843,-3699
6212,1662,-885,-3699
6213,1689,-885,-3657
6214,1689,-828,-3657
6215,1776,-828,-3594
6216,1776,-834,-3669
6217,1761,-861,-3669
6218,1677,-861,-3627
6219,1677,-840,-3627
6220,1845,-840,-3582
6221,1845,-828,-3633
6222,1791,-864,-3633
6223,1782,-864,-3579
6224,1782,-879,-3579
6225,1887,-879,-3627
6226,1887,-840,-3693
6227,1797,-816,-3693
6228,1797,-816,-3648
6229,1797,-795,-3648
6230,1881,-795,-3618
6231,1881,-807,-3612
6232,1773,-816,-3612
6233,1728,-816,-3564
6234,1728,-840,-3564
6235,1671,-840,-3588
6236,1671,-873,-3573
6237,1638,-861,-3573
6238,1674,-861,-3618
6239,1674,-867,-3618
6240,1662,-867,-3552
6241,1662,-900,-3588
6242,1671,-858,-3588
6243,1713,-858,-3642
6244,1713,-867,-3642
6245,1722,-867,-3624
6246,1722,-828,-3603
6247,1761,-831,-3603
6248,1755,-831,-3627
6249,1755,-840,-3627
6250,1773,-840,-3657
6251,1773,-873,-3549
6252,1758,-822,-3549
6253,1761,-822,-3579
6254,1761,-813,-3579
6255,1791,-813,-3612
6256,1791,-795,-3528
6257,1854,-810,-3528
6258,1854,-810,-3582
6259,1854,-813,-3582
6260,1797,-813,-3609
6261,1797,-816,-3528
6262,1743,-819,-3528
6263,1851,-819,-3612
6264,1851,-819,-3612
6265,1785,-819,-3603
6266,1785,-861,-3624
6267,1791,-819,-3624
6268,1749,-819,-3609
6269,1749,-819,-3609
6270,1707,-819,-3573
6271,1707,-795,-3597
6272,1773,-864,-3597
6273,1755,-864,-3717
6274,1755,-849,-3717
6275,1641,-849,-3663
6276,1641,-801,-3558
6277,1899,-780,-3558
6278,1818,-780,-3549
6279,1818,-837,-3549
6280,1746,-837,-3582
6281,1746,-822,-3684
6282,1866,-900,-3684
6283,1758,-900,-3708
6284,1758,-897,-3708
6285,1677,-897,-3663
6286,1677,-894,-3684
6287,1662,-843,-3684
6288,1716,-843,-3657
6289,1716,-864,-3657
6290,1695,-864,-3717
6291,1695,-843,-3768
6292,1590,-864,-3768
6293,1686,-864,-3714
6294,1686,-804,-3714
6295,1635,-804,-3663
6296,1635,-810,-3612
6297,1641,-813,-3612
6298,1713,-813,-3618
6299,1713,-834,-3618
6300,1698,-834,-3687
6301,1698,-813,-3582
6302,1755,-807,-3582
6303,1755,-807,-3609
6304,1725,-819,-3609
6305,1764,-819,-3657
6306,1764,-840,-3657
6307,1785,-807,-3657
6308,1785,-807,-3597
6309,1761,-816,-3597
6310,1773,-816,-3582
6311,1773,-834,-3618
6312,1743,-819,-3618
6313,1743,-819,-3609
6314,1791,-819,-3609
6315,1713,-819,-3648
6316,1713,-864,-3693
6317,1722,-894,-3693
6318,1722,-894,-3738
6319,1659,-810,-3738
6320,1692,-810,-3618
6321,1692,-798,-3612
6322,1629,-834,-3612
6323,1629,-834,-3624
6324,1692,-792,-3624
6325,1710,-792,-3543
6326,1710,-837,-3624
6327,1713,-786,-3624
6328,1713,-786,-3612
6329,1707,-858,-3612
6330,1704,-858,-3594
6331,1704,-831,-3654
6332,1749,-819,-3654
6333,1749,-819,-3588
6334,1767,-801,-3588
6335,1785,-801,-3594
6336,1785,-810,-3663
6337,1767,-810,-3663
6338,1767,-810,-3618
6339,1743,-858,-3618
6340,1743,-858,-3702
6341,1743,-840,-3702
6342,1734,-834,-3702
6343,1734,-834,-3693
6344,1734,-843,-3693
6345,1902,-843,-3732
6346,1902,-810,-3687
6347,1779,-867,-3687
6348,1779,-867,-3618
6349,1677,-822,-3618
6350,1749,-822,-3642
6351,1749,-816,-3639
6352,1764,-792,-3639
6353,1764,-792,-3657
6354,1698,-801,-3657
6355,1698,-801,-3579
6356,1698,-810,-3582
6357,1716,-852,-3582
6358,1716,-852,-3687
6359,1644,-834,-3687
6360,1671,-834,-3654
6361,1671,-783,-3588
6362,1659,-801,-3588
6363,1659,-801,-3564
6364,1698,-786,-3564
6365,1635,-786,-3549
6366,1635,-822,-3627
6367,1584,-777,-3627
6368,1584,-777,-3573
6369,1659,-807,-3573
6370,1722,-807,-3603
6371,1722,-798,-3672
6372,1713,-837,-3672
6373,1713,-837,-3657
6374,1716,-849,-3657
6375,1755,-849,-3648
6376,1755,-834,-3588
6377,1755,-864,-3588
6378,1755,-864,-3633
6379,1734,-837,-3633
6380,1680,-837,-3648
6381,1680,-894,-3729
6382,1773,-864,-3729
6383,1773,-864,-3753
6384,1734,-849,-3753
6385,1779,-849,-3723
6386,1779,-834,-3687
6387,1746,-801,-3687
6388,1746,-801,-3633
6389,1716,-861,-3633
6390,1734,-861,-3702
6391,1734,-813,-3654
6392,1686,-828,-3654
6393,1686,-828,-3657
6394,1749,-831,-3657
6395,1743,-831,-3699
6396,1743,-810,-3624
6397,1647,-804,-3624
6398,1647,-804,-3654
6399,1680,-819,-3654
6400,1641,-819,-3639
6401,1641,-786,-3609
6402,1689,-831,-3609
6403,1689,-831,-3609
6404,1755,-819,-3609
6405,1713,-819,-3639
6406,1713,-783,-3552
6407,1785,-819,-3552
6408,1785,-819,-3579
6409,1707,-786,-3579
6410,1746,-786,-3558
6411,1746,-804,-3642
6412,1875,-819,-3642
6413,1875,-819,-3723
6414,1761,-831,-3723
6415,1818,-831,-3702
6416,1818,-789,-3633
6417,1827,-813,-3633
6418,1827,-813,-3657
6419,1911,-843,-3657
6420,1947,-843,-3858
6421,1947,-855,-3813
6422,1920,-840,-3813
6423,1920,-840,-3714
6424,1905,-870,-3714
6425,1812,-870,-3729
6426,1812,-837,-3627
6427,1689,-867,-3627
6428,1689,-867,-3642
6429,1707,-828,-3642
6430,1578,-828,-3654
6431,1578,-789,-3597
6432,1656,-756,-3597
6433,1656,-756,-3417
6434,1728,-753,-3417
6435,1533,-753,-3447
6436,1533,-819,-3501
6437,1644,-783,-3501
6438,1644,-783,-3537
6439,1644,-831,-3537
6440,1608,-831,-3552
6441,1608,-771,-3552
6442,1692,-753,-3552
6443,1692,-753,-3513
6444,1710,-804,-3513
6445,1644,-804,-3564
6446,1644,-864,-3657
6447,1689,-882,-3657
6448,1689,-882,-3702
6449,1809,-813,-3702
6450,1878,-813,-3693
6451,1878,-864,-3723
6452,1758,-870,-3723
6453,1758,-870,-3708
6454,1776,-822,-3708
6455,1803,-822,-3684
6456,1803,-819,-3669
6457,1800,-855,-3669
6458,1800,-855,-3687
6459,1734,-831,-3687
6460,1749,-831,-3657
6461,1749,-852,-3708
6462,1707,-813,-3708
6463,1707,-813,-3633
6464,1695,-855,-3633
6465,1713,-855,-3654
6466,1713,-840,-3648
6467,1707,-870,-3648
6468,1707,-870,-3678
6469,1707,-864,-3678
6470,1611,-864,-3597
6471,1611,-807,-3573
6472,1713,-807,-3573
6473,1713,-807,-3588
6474,1725,-861,-3588
6475,1671,-861,-3654
6476,1671,-855,-3597
6477,1674,-864,-3597
6478,1674,-864,-3624
6479,1587,-822,-3624
6480,1659,-822,-3588
6481,1659,-828,-3501
6482,1551,-855,-3501
6483,1551,-855,-3684
6484,1644,-858,-3684
6485,1656,-858,-3678
6486,1656,-903,-3717
6487,1560,-930,-3717
6488,1560,-930,-3744
6489,1551,-855,-3744
6490,1659,-855,-3747
6491,1659,-849,-3663
6492,1686,-852,-3663
6493,1686,-852,-3648
6494,1686,-864,-3648
6495,1743,-864,-3672
6496,1743,-801,-3714
6497,1761,-804,-3714
6498,1761,-804,-3678
6499,1764,-801,-3678
6500,1785,-801,-3672
6501,1785,-786,-3597
6502,1815,-771,-3597
6503,1815,-771,-3582
6504,1794,-756,-3582
6505,1764,-756,-3543
6506,1764,-786,-3633
6507,1761,-759,-3633
6508,1761,-759,-3594
6509,1740,-756,-3594
6510,1749,-756,-3549
6511,1749,-777,-3558
6512,1740,-753,-3558
6513,1740,-753,-3543
6514,1800,-765,-3543
6515,1722,-765,-3627
6516,1722,-753,-3558
6517,1653,-714,-3558
6518,1653,-714,-3468
6519,1758,-729,-3468
6520,1794,-729,-3513
6521,1794,-756,-3702
6522,1767,-810,-3702
6523,1767,-810,-3639
6524,1848,-801,-3639
6525,1896,-801,-3717
6526,1896,-807,-3708
6527,1869,-789,-3708
6528,1869,-789,-3669
6529,1842,-789,-3669
6530,1902,-789,-3747
6531,1902,-777,-3702
6532,1884,-831,-3702
6533,1884,-831,-3753
6534,1818,-810,-3753
6535,1812,-810,-3732
6536,1812,-783,-3639
6537,1845,-714,-3639
6538,1845,-714,-3624
6539,1830,-753,-3624
6540,1746,-753,-3708
6541,1746,-783,-3723
6542,1758,-753,-3723
6543,1758,-753,-3678
6544,1755,-765,-3678
6545,1728,-765,-3624
6546,1728,-729,-3579
6547,1824,-729,-3579
6548,1824,-729,-3597
6549,1785,-744,-3597
6550,1686,-744,-3609
6551,1686,-753,-3594
6552,1710,-753,-3594
6553,1710,-705,-3588
6554,1764,-744,-3588
6555,1797,-744,-3516
6556,1797,-711,-3588
6557,1767,-711,-3588
6558,1767,-762,-3624
6559,1785,-744,-3624
6560,1830,-744,-3639
6561,1830,-795,-3633
6562,1776,-771,-3633
6563,1776,-771,-3657
6564,1731,-732,-3657
6565,1782,-732,-3669
6566,1782,-735,-3654
6567,1746,-735,-3654
6568,1746,-744,-3687
6569,1773,-747,-3687
6570,1782,-747,-3603
6571,1782,-804,-3657
6572,1767,-804,-3657
6573,1767,-792,-3693
6574,1776,-762,-3693
6575,1785,-762,-3687
6576,1785,-762,-3699
6577,1794,-762,-3699
6578,1794,-720,-3702
6579,1824,-708,-3702
6580,1716,-708,-3699
6581,1716,-792,-3783
6582,1836,-792,-3783
6583,1836,-759,-3669
6584,1830,-771,-3669
6585,1740,-771,-3663
6586,1740,-780,-3657
6587,1710,-780,-3657
6588,1710,-750,-3588
6589,1740,-729,-3588
6590,1764,-729,-3669
6591,1764,-783,-3669
6592,1800,-783,-3669
6593,1800,-735,-3618
6594,1740,-726,-3618
6595,1713,-726,-3528
6596,1713,-753,-3618
6597,1767,-753,-3618
6598,1767,-756,-3672
6599,1836,-777,-3672
6600,1896,-777,-3729
6601,1896,-843,-3852
6602,1791,-843,-3852
6603,1791,-837,-3783
6604,1800,-807,-3783
6605,1851,-807,-3723
6606,1851,-732,-3672
6607,1800,-732,-3672
6608,1800,-810,-3717
6609,1827,-849,-3717
6610,1905,-849,-3729
6611,1905,-861,-3837
6612,1755,-861,-3837
6613,1755,-855,-3729
6614,1815,-711,-3729
6615,1851,-711,-3618
6616,1851,-789,-3567
6617,1860,-789,-3567
6618,1860,-807,-3609
6619,1755,-864,-3609
6620,1704,-864,-3567
6621,1704,-762,-3531
6622,1734,-762,-3531
6623,1734,-756,-3402
6624,1680,-780,-3402
6625,1761,-780,-3453
6626,1761,-804,-3513
6627,1791,-804,-3513
6628,1791,-777,-3501
6629,1659,-798,-3501
6630,1704,-798,-3516
6631,1704,-792,-3486
6632,1773,-792,-3486
6633,1773,-828,-3501
6634,1758,-828,-3501
6635,1740,-828,-3543
6636,1740,-837,-3588
6637,1710,-837,-3588
6638,1710,-843,-3528
6639,1797,-771,-3528
6640,1887,-771,-3507
6641,1887,-855,-3654
6642,1887,-855,-3654
6643,1887,-924,-3672
6644,1824,-894,-3672
6645,1827,-894,-3684
6646,1827,-894,-3663
6647,1860,-894,-3663
6648,1860,-879,-3543
6649,1812,-834,-3543
6650,1776,-834,-3483
6651,1776,-822,-3594
6652,1707,-822,-3594
6653,1707,-948,-3654
6654,1656,-906,-3654
6655,1758,-906,-3564
6656,1758,-837,-3516
6657,1542,-837,-3516
6658,1542,-933,-3531
6659,1677,-708,-3531
6660,1659,-708,-3453
6661,1659,-897,-3552
6662,1692,-897,-3552
6663,1692,-939,-3597
6664,1578,-864,-3597
6665,1854,-864,-3552
6666,1854,-828,-3612
6667,1797,-828,-3612
6668,1797,-894,-3603
6669,1917,-924,-3603
6670,1929,-924,-3624
6671,1929,-882,-3618
6672,2052,-882,-3618
6673,2052,-861,-3528
6674,1962,-861,-3528
6675,1920,-861,-3549
6676,1920,-843,-3498
6677,1923,-843,-3498
6678,1923,-807,-3456
6679,1971,-750,-3456
6680,1887,-750,-3462
6681,1887,-771,-3516
6682,1917,-771,-3516
6683,1917,-867,-3528
6684,1749,-912,-3528
6685,1734,-912,-3567
6686,1734,-900,-3507
6687,1743,-900,-3507
6688,1743,-822,-3438
6689,1677,-810,-3438
6690,1671,-810,-3453
6691,1671,-789,-3411
6692,1722,-789,-3411
6693,1722,-798,-3462
6694,1680,-819,-3462
6695,1764,-819,-3453
6696,1764,-807,-3573
6697,1836,-807,-3573
6698,1836,-816,-3639
6699,1824,-858,-3639
6700,1734,-858,-3609
6701,1734,-867,-3612
6702,1779,-795,-3612
6703,1779,-795,-3639
6704,1851,-864,-3639
6705,1851,-864,-3714
6706,1851,-849,-3714
6707,1851,-759,-3714
6708,1851,-759,-3693
6709,1785,-804,-3693
6710,1740,-804,-3732
6711,1740,-852,-3783
6712,1827,-966,-3783
6713,1827,-966,-3873
6714,1623,-882,-3873
6715,1659,-882,-3918
6716,1659,-939,-3945
6717,1590,-939,-3945
6718,1590,-921,-3873
6719,1704,-882,-3873
6720,1716,-882,-3798
6721,1716,-831,-3618
6722,1521,-831,-3618
6723,1521,-831,-3633
6724,1584,-717,-3633
6725,1506,-717,-3543
6726,1506,-777,-3603
6727,1740,-777,-3603
6728,1740,-759,-3438
6729,1983,-861,-3438
6730,1893,-861,-3558
6731,1893,-918,-3657
6732,2007,-918,-3657
6733,2007,-933,-3759
6734,2076,-936,-3759
6735,2016,-936,-3768
6736,2016,-993,-3717
6737,1953,-993,-3717
6738,1953,-1050,-3852
6739,1965,-1038,-3852
6740,2016,-1038,-3777
6741,2016,-915,-3693
6742,1743,-915,-3693
6743,1743,-816,-3471
6744,1713,-789,-3471
6745,1818,-789,-3528
6746,1818,-831,-3573
6747,1914,-831,-3573
6748,1914,-819,-3603
6749,1953,-864,-3603
6750,1746,-864,-3597
6751,1746,-930,-3543
6752,1740,-930,-3543
6753,1740,-939,-3573
6754,1827,-1008,-3573
6755,1833,-1008,-3597
6756,1833,-1017,-3447
6757,1725,-1017,-3447
6758,1725,-987,-3411
6759,1923,-933,-3411
6760,1845,-933,-3456
6761,1845,-966,-3411
6762,1953,-966,-3411
6763,1953,-855,-3411
6764,2094,-888,-3411
6765,2016,-888,-3492
6766,2016,-987,-3498
6767,2082,-987,-3498
6768,2082,-1008,-3501
6769,2094,-1020,-3501
6770,1992,-1020,-3462
6771,1992,-1047,-3447
6772,1827,-1047,-3447
6773,1827,-1095,-3426
6774,1686,-1113,-3426
6775,1710,-1113,-3426
6776,1710,-930,-3363
6777,1860,-930,-3363
6778,1860,-993,-3348
6779,1779,-888,-3348
6780,1665,-888,-3258
6781,1665,-915,-3327
6782,1584,-915,-3327
6783,1584,-960,-3378
6784,1629,-1035,-3378
6785,1560,-1035,-3372
6786,1560,-1053,-3447
6787,1416,-1053,-3447
6788,1416,-1083,-3441
6789,1653,-1023,-3441
6790,1707,-1023,-3516
6791,1707,-993,-3432
6792,1773,-993,-3432
6793,1773,-984,-3297
6794,1815,-909,-3297
6795,1935,-909,-3318
6796,1935,-816,-3276
6797,1884,-816,-3276
6798,1884,-933,-3417
6799,1833,-891,-3417
6800,1938,-891,-3348
6801,1938,-957,-3468
6802,1797,-957,-3468
6803,1797,-918,-3648
6804,2040,-867,-3648
6805,1992,-867,-3522
6806,1992,-894,-3462
6807,1815,-894,-3462
6808,1815,-906,-3483
6809,1944,-936,-3483
6810,1956,-936,-3558
6811,1956,-897,-3558
6812,2151,-897,-3663
6813,2151,-930,-3678
6814,2112,-933,-3678
6815,1986,-933,-3693
6816,1986,-897,-3693
6817,2037,-897,-3597
6818,2037,-840,-3633
6819,2142,-942,-3633
6820,2001,-942,-3663
6821,2001,-852,-3663
6822,2016,-852,-3672
6823,2016,-867,-3669
6824,1986,-885,-3669
6825,1929,-885,-3669
6826,1929,-852,-3669
6827,1905,-852,-3678
6828,1905,-897,-3633
6829,1887,-912,-3633
6830,1887,-912,-3633
6831,1887,-873,-3633
6832,1851,-873,-3627
6833,1851,-846,-3633
6834,1764,-843,-3633
6835,1884,-843,-3648
6836,1884,-768,-3648
6837,1875,-768,-3609
6838,1875,-867,-3564
6839,1686,-861,-3564
6840,1704,-861,-3516
6841,1704,-900,-3516
6842,1746,-900,-3633
6843,1746,-1005,-3732
6844,1707,-918,-3732
6845,1815,-918,-3747
6846,1815,-882,-3747
6847,1746,-882,-3699
6848,1746,-885,-3579
6849,1761,-957,-3579
6850,1779,-957,-3597
6851,1779,-870,-3597
6852,1833,-870,-3528
6853,1833,-846,-3564
6854,1860,-843,-3564
6855,1848,-843,-3417
6856,1848,-810,-3417
6857,1803,-810,-3441
6858,1803,-849,-3483
6859,1851,-867,-3483
6860,1860,-867,-3579
6861,1860,-936,-3579
6862,1974,-936,-3627
6863,1974,-966,-3588
6864,1851,-873,-3588
6865,1803,-873,-3483
6866,1803,-864,-3483
6867,1893,-864,-3528
6868,1893,-858,-3549
6869,1836,-837,-3549
6870,1947,-837,-3522
6871,1947,-861,-3522
6872,1833,-861,-3588
6873,1833,-930,-3552
6874,1740,-891,-3552
6875,1845,-891,-3549
6876,1845,-939,-3549
6877,1848,-939,-3654
6878,1848,-900,-3603
6879,1899,-921,-3603
6880,1824,-921,-3663
6881,1824,-936,-3663
6882,1692,-936,-3624
6883,1692,-882,-3663
6884,1731,-873,-3663
6885,1824,-873,-3624
6886,1824,-906,-3624
6887,1764,-906,-3702
6888,1764,-918,-3609
6889,1830,-894,-3609
6890,1743,-894,-3612
6891,1743,-849,-3612
6892,1728,-849,-3528
6893,1728,-873,-3531
6894,1776,-912,-3531
6895,1776,-912,-3552
6896,1755,-933,-3552
6897,1779,-933,-3567
6898,1779,-903,-3567
6899,1794,-870,-3567
6900,1794,-870,-3507
6901,1728,-909,-3507
6902,1704,-909,-3582
6903,1704,-888,-3594
6904,1794,-870,-3594
6905,1794,-870,-3537
6906,1755,-936,-3537
6907,1686,-936,-3588
6908,1686,-903,-3522
6909,1704,-897,-3522
6910,1704,-897,-3558
6911,1755,-909,-3558
6912,1743,-909,-3537
6913,1743,-924,-3573
6914,1749,-885,-3573
6915,1749,-885,-3543
6916,1854,-912,-3543
6917,1797,-912,-3663
6918,1797,-936,-3693
6919,1746,-912,-3693
6920,1746,-912,-3642
6921,1749,-867,-3642
6922,1818,-867,-3564
6923,1818,-882,-3513
6924,1779,-840,-3513
6925,1779,-840,-3537
6926,1680,-915,-3537
6927,1782,-915,-3567
6928,1782,-873,-3627
6929,1797,-909,-3627
6930,1797,-909,-3669
6931,1818,-897,-3669
6932,1791,-897,-3573
6933,1791,-849,-3597
6934,1800,-828,-3597
6935,1800,-828,-3624
6936,1731,-858,-3624
6937,1773,-858,-3588
6938,1773,-882,-3609
6939,1725,-852,-3609
6940,1725,-852,-3624
6941,1803,-888,-3624
6942,1878,-888,-3663
6943,1878,-873,-3654
6944,1902,-816,-3654
6945,1902,-816,-3669
6946,1896,-873,-3669
6947,1827,-873,-3618
6948,1827,-966,-3693
6949,1809,-921,-3693
6950,1809,-921,-3777
6951,1893,-873,-3777
6952,1905,-873,-3702
6953,1905,-885,-3777
6954,1899,-858,-3777
6955,1899,-858,-3609
6956,1731,-870,-3609
6957,1773,-870,-3627
6958,1773,-867,-3648
6959,1803,-816,-3648
6960,1803,-816,-3654
6961,1713,-822,-3654
6962,1731,-822,-3543
6963,1731,-810,-3498
6964,1674,-837,-3498
6965,1674,-837,-3501
6966,1695,-864,-3501
6967,1893,-864,-3462
6968,1893,-849,-3387
6969,1848,-858,-3387
6970,1848,-858,-3408
6971,1923,-804,-3408
6972,2034,-804,-3357
6973,2034,-690,-3372
6974,1743,-840,-3372
6975,1743,-840,-3351
6976,2073,-831,-3351
6977,1992,-831,-3432
6978,1992,-744,-3453
6979,1800,-846,-3453
6980,1800,-846,-3507
6981,1935,-837,-3507
6982,1971,-837,-3528
6983,1971,-813,-3552
6984,1989,-867,-3552
6985,1989,-867,-3543
6986,1956,-756,-3543
6987,2007,-756,-3513
6988,2007,-768,-3633
6989,1929,-789,-3633
6990,1929,-789,-3612
6991,1953,-804,-3612
6992,1932,-804,-3654
6993,1932,-852,-3738
6994,1833,-861,-3738
6995,1833,-861,-3714
6996,1938,-822,-3714
6997,1893,-822,-3627
6998,1893,-792,-3564
6999,1827,-753,-3564
7000,1827,-753,-3564
7001,1827,-783,-3564
7002,1854,-783,-3549
7003,1854,-810,-3531
7004,1914,-819,-3531
7005,1914,-819,-3639
7006,1905,-801,-3639
7007,1905,-801,-3549
7008,1905,-765,-3477
7009,2061,-759,-3477
7010,2061,-759,-3486
7011,2004,-729,-3486
7012,2019,-729,-3573
7013,2019,-795,-3579
7014,1965,-771,-3579
7015,1965,-771,-3531
7016,2139,-756,-3531
7017,2055,-756,-3552
7018,2055,-777,-3594
7019,1671,-789,-3594
7020,1671,-789,-3627
7021,1797,-807,-3627
7022,1878,-807,-3588
7023,1878,-744,-3582
7024,1893,-813,-3582
7025,1893,-813,-3528
7026,1854,-768,-3528
7027,1869,-768,-3573
7028,1869,-771,-3507
7029,1854,-750,-3507
7030,1854,-750,-3531
7031,1944,-807,-3531
7032,1869,-807,-3582
7033,1869,-783,-3498
7034,1938,-789,-3498
7035,1938,-789,-3483
7036,1920,-777,-3483
7037,1956,-777,-3564
7038,1956,-780,-3507
7039,1845,-789,-3507
7040,1845,-789,-3516
7041,1866,-714,-3516
7042,1848,-714,-3438
7043,1848,-726,-3432
7044,1809,-705,-3432
7045,1809,-705,-3468
7046,1854,-768,-3468
7047,1896,-768,-3549
7048,1896,-768,-3537
7049,1956,-750,-3537
7050,1956,-750,-3558
7051,2019,-771,-3558
7052,1965,-771,-3564
7053,1965,-771,-3543
7054,1914,-720,-3543
7055,1914,-720,-3498
7056,1947,-798,-3498
7057,1950,-798,-3543
7058,1950,-786,-3579
7059,2004,-762,-3579
7060,2004,-762,-3531
7061,1920,-753,-3531
7062,1896,-753,-3597
7063,1896,-681,-3507
7064,1986,-669,-3507
7065,1986,-669,-3507
7066,1971,-726,-3507
7067,1950,-726,-3543
7068,1950,-756,-3642
7069,1956,-807,-3642
7070,1956,-807,-3714
7071,1893,-780,-3714
7072,1923,-780,-3648
7073,1923,-792,-3549
7074,1968,-759,-3549
7075,1968,-759,-3564
7076,1902,-756,-3564
7077,2193,-756,-3531
7078,2193,-690,-3579
7079,2073,-756,-3579
7080,2073,-756,-3588
7081,1887,-759,-3588
7082,1881,-759,-3597
7083,1881,-678,-3573
7084,1962,-756,-3573
7085,1962,-756,-3684
7086,2058,-795,-3684
7087,2013,-795,-3738
7088,2013,-789,-3732
