sequence,AccelerometerX,AccelerometerY,AccelerometerZ
190,-495,4308,-102
191,-495,4359,-33
192,-546,4359,-33
193,-546,4524,48
194,-564,4584,48
195,-303,4584,0
196,-303,4401,-21
197,-144,4401,-21
198,-144,4128,-12
199,-309,4047,-12
200,-597,4047,-57
201,-597,4065,-72
202,-627,4065,-72
203,-627,3903,-51
204,-558,3972,-51
205,-564,3972,-51
206,-564,4056,-51
207,-564,4056,-78
208,-564,4044,-153
209,-660,3903,-153
210,-903,3903,-282
211,-903,3984,-282
212,-882,3984,-321
213,-882,4038,-354
214,-534,4104,-354
215,-534,4104,-327
216,-372,4146,-327
217,-363,4146,-252
218,-363,4026,-246
219,-603,4026,-246
220,-603,4026,-102
221,-765,4077,-102
222,-633,4077,-6
223,-633,4113,-48
224,-342,4125,-48
225,-342,4125,-36
226,-270,4050,-36
227,-405,4050,30
228,-405,4038,-87
229,-609,4038,-87
230,-609,3987,-168
231,-552,3978,-168
232,-387,3978,-156
233,-387,3927,-51
234,-375,3927,-51
235,-375,3996,15
236,-591,4167,15
237,-591,4167,-27
238,-591,4077,-18
239,-585,4077,-18
240,-585,4017,-123
241,-477,4065,-123
242,-429,4065,-93
243,-429,4140,-93
244,-459,4140,-117
245,-459,4095,-156
246,-510,4107,-156
247,-465,4107,-87
248,-465,4143,-87
249,-423,4143,-93
250,-423,4137,-93
251,-345,4113,-93
252,-345,4113,-132
253,-405,3987,-132
254,-498,3987,-96
255,-498,4002,-27
256,-615,4032,-27
257,-615,4032,-96
258,-648,4035,-96
259,-543,4035,9
260,-543,4029,3
261,-438,4044,3
262,-438,4044,-42
263,-438,4095,-42
264,-474,4095,-81
265,-474,4068,-108
266,-492,4068,-108
267,-492,4083,-93
268,-507,4029,-93
269,-432,4029,-78
270,-432,4029,-96
271,-420,4029,-96
272,-420,4083,-42
273,-441,4080,-42
274,-522,4080,-78
275,-522,4041,-78
276,-567,4041,-93
277,-567,4023,-126
278,-459,4080,-126
279,-393,4080,-171
280,-393,4032,-171
281,-372,4032,-126
282,-372,4023,-111
283,-414,4038,-111
284,-414,4038,-192
285,-441,4104,-192
286,-429,4104,-153
287,-429,4095,-153
288,-450,4059,-153
289,-450,4059,-111
290,-429,4056,-111
291,-408,4056,-138
292,-408,4098,-93
293,-441,4098,-93
294,-441,4149,-51
295,-480,4134,-51
296,-591,4134,33
297,-591,4152,-48
298,-561,4152,-48
299,-561,4098,-6
300,-513,4116,-6
301,-456,4116,-27
302,-456,4125,-48
303,-516,4125,-48
304,-516,4068,-42
305,-564,4086,-42
306,-564,4086,-138
307,-564,4092,-138
308,-483,4092,-117
309,-483,4086,-108
310,-456,4068,-108
311,-456,4068,-171
312,-456,4080,-171
313,-459,4080,-132
314,-459,4065,-117
315,-411,4095,-117
316,-411,4095,-108
317,-423,4104,-108
318,-420,4104,-141
319,-420,4104,-111
320,-441,4062,-111
321,-441,4062,-33
322,-498,4116,-33
323,-360,4116,-96
324,-360,4128,120
325,-228,4089,120
326,-228,4089,210
327,-369,4452,210
328,-354,4452,-93
329,-354,4389,-87
330,-429,4389,-87
331,-429,4317,249
332,-264,4119,249
333,-201,4119,336
334,-201,3942,153
335,-237,3942,153
336,-237,3756,39
337,-378,4443,39
338,-396,4443,225
339,-396,5109,225
340,99,5109,660
341,99,3264,-117
342,-477,3003,-117
343,-816,3003,-372
344,-816,3327,-372
345,-492,3327,-273
346,-492,4602,258
347,9,5043,258
348,9,5043,444
349,-585,4038,444
350,-885,4038,225
351,-885,3417,234
352,-531,4023,234
353,-531,4023,456
354,-153,4227,456
355,-282,4227,534
356,-282,3993,399
357,-576,3648,399
358,-576,3648,108
359,-573,3882,108
360,207,3882,183
361,207,4596,399
362,630,4596,399
363,630,4206,138
364,-465,3705,138
365,-564,3705,0
366,-564,4059,129
367,156,4059,129
368,156,4167,159
369,165,4008,159
370,-408,4008,204
371,-408,3831,24
372,-165,3831,24
373,-165,4125,135
374,-444,3966,135
375,-252,3966,30
376,-252,4029,30
377,-33,4029,60
378,-33,4296,168
379,30,4428,168
380,30,4428,204
381,-300,4143,204
382,3,4143,90
383,3,4041,84
384,324,4197,84
385,324,4197,93
386,198,4221,93
387,213,4221,30
388,213,4149,-66
389,18,4098,-66
390,18,4098,-93
391,-144,4035,-93
392,-78,4035,-138
393,-78,4068,-117
394,0,4068,-117
395,0,4161,-42
396,-84,4095,-42
397,-219,4095,-6
398,-219,4191,-21
399,-501,4191,-21
400,-501,3891,-102
401,-99,4230,-102
402,228,4230,60
403,228,4161,-6
404,-138,4161,-6
405,-138,4176,30
406,-111,4008,30
407,-111,4008,3
408,-111,4197,84
409,21,4197,84
410,21,4170,-27
411,39,4116,-27
412,-36,4116,-48
413,-36,4119,-48
414,-126,4119,-63
415,-126,4074,-72
416,-168,4014,-72
417,-243,4014,-102
418,-243,4134,-102
419,-90,4134,0
420,-90,4104,-111
421,-162,4107,-111
422,-162,4107,-21
423,-168,4119,-21
424,-78,4119,-33
425,-78,4062,-96
426,-114,4050,-96
427,-114,4050,-42
428,-126,4110,-42
429,-165,4110,0
430,-165,4059,-33
431,-111,4059,-33
432,-111,4080,-6
433,-33,4140,-6
434,-75,4140,-21
435,-75,4119,-78
436,-117,4119,-78
437,-117,4119,-48
438,-153,4104,-48
439,-225,4104,-21
440,-225,4050,-12
441,-60,4050,-12
442,-60,4101,30
443,156,4257,30
444,105,4257,120
445,105,4173,120
446,297,4173,114
447,297,4221,198
448,300,4257,198
449,-354,4257,300
450,-354,4062,300
451,-561,4062,336
452,-561,3978,354
453,-390,4335,354
454,-390,4335,576
455,-234,4260,576
456,-486,4260,882
457,-486,4329,1146
458,-636,4356,1146
459,-636,4356,1272
460,-618,4323,1272
461,-258,4323,1242
462,-258,4251,1620
463,114,4734,1620
464,114,4734,2055
465,24,4632,2055
466,-60,4632,2019
467,-60,4737,2040
468,-117,4890,2040
469,-117,4890,2325
470,-153,5115,2325
471,147,5115,2571
472,147,5172,2451
473,-378,5172,2451
474,-378,4830,2229
475,-348,4800,2229
476,306,4800,2292
477,306,5163,2322
478,234,5163,2322
479,234,4875,2214
480,234,5085,2214
481,735,5085,2361
482,735,5118,2397
483,363,5118,2397
484,363,4950,2280
485,780,4947,2280
486,1425,4947,2367
487,1425,5028,2466
488,504,5028,2466
489,504,4713,2430
490,-132,4605,2430
491,60,4605,2598
492,60,4941,2598
493,648,4941,2928
494,648,4839,2838
495,939,4752,2838
496,-456,4752,2697
497,-456,4050,2697
498,-1221,4050,2382
499,-1221,3879,2445
500,303,4416,2445
501,303,4416,2787
502,960,4200,2787
503,1077,4200,2721
504,1077,4062,2598
505,180,3234,2598
506,180,3234,2169
507,39,3039,2169
508,591,3039,2391
509,591,3273,2592
510,510,3423,2592
511,510,3423,2550
512,1122,2919,2550
513,2700,2919,2346
514,2700,2985,2712
515,1710,2985,2712
516,1710,2730,2517
517,108,1887,2517
518,-216,1887,2322
519,-216,1527,2502
520,300,1527,2502
521,300,1563,2943
522,609,1671,2943
523,225,1671,3177
524,225,1626,3177
525,546,1626,3129
526,546,1602,3129
527,1419,1320,3129
528,1311,1320,2928
529,1311,852,2928
530,297,852,2841
531,297,654,2928
532,-255,780,2928
533,-255,780,3078
534,-210,753,3078
535,612,753,3183
536,612,717,2979
537,1557,465,2979
538,1557,465,2706
539,1323,96,2706
540,477,96,2532
541,477,-93,2682
542,132,15,2682
543,132,15,2808
544,696,-18,2808
545,1245,-18,2673
546,1245,-288,2523
547,1140,-288,2523
548,1140,-396,2598
549,780,-606,2598
550,819,-606,2661
551,819,-495,2997
552,873,-495,2997
553,873,-426,3279
554,405,-453,3279
555,540,-453,3204
556,540,-633,3039
557,696,-633,3039
558,696,-828,2883
559,1236,-654,2883
560,1431,-654,3114
561,1431,-537,3420
562,990,-537,3420
563,990,-501,3495
564,420,-786,3495
565,438,-786,3300
566,438,-888,3300
567,1110,-888,3138
568,1110,-915,3369
569,1347,-591,3369
570,975,-591,3705
571,975,-585,3705
572,381,-585,3711
573,381,-675,3534
574,666,-729,3534
575,666,-729,3393
576,1008,-810,3393
577,831,-810,3273
578,831,-795,3465
579,1191,-600,3465
580,1191,-600,3630
581,1137,-594,3630
582,999,-594,3645
583,999,-669,3591
584,657,-756,3591
585,657,-756,3609
586,225,-951,3609
587,420,-951,3591
588,420,-684,3714
589,903,-684,3714
590,903,-522,3762
591,915,-486,3762
592,867,-486,3600
593,867,-762,3498
594,684,-762,3498
595,684,-711,3561
596,540,-699,3561
597,588,-699,3483
598,588,-621,3324
599,591,-621,3324
600,591,-603,3381
601,837,-405,3381
602,918,-405,3456
603,918,-387,3456
604,690,-387,3381
605,690,-621,3228
606,162,-753,3228
607,90,-753,3129
608,90,-396,3129
609,768,-396,3114
610,768,-399,3279
611,948,-354,3279
612,948,-354,3420
613,456,-456,3420
614,147,-456,3390
615,147,-315,3465
616,60,-291,3465
617,60,-291,3720
618,345,6,3720
619,555,6,3831
620,555,237,3684
621,315,-75,3684
622,315,-75,3735
623,435,186,3735
624,522,186,4122
625,522,414,4047
626,213,414,4047
627,213,417,3690
628,255,225,3690
629,552,225,3867
630,552,489,4287
631,453,489,4287
632,453,603,4317
633,-90,831,4317
634,156,831,3564
635,156,135,3450
636,555,135,3450
637,555,840,3684
638,573,1005,3684
639,288,1005,3621
640,288,1197,3621
641,60,1197,2658
642,60,963,2355
643,1419,651,2355
644,933,651,2853
645,933,921,2853
646,-360,921,3489
647,-360,1377,3735
648,-342,1653,3735
649,-342,1653,3495
650,735,1440,3495
651,771,1440,3519
652,771,1671,3630
653,192,1686,3630
654,192,1686,3465
655,12,1947,3465
656,117,1947,3159
657,117,1869,3270
658,942,1869,3270
659,942,1971,4035
660,804,2436,4035
661,219,2436,4392
662,219,2559,3942
663,-453,2559,3942
664,-453,2295,3210
665,-213,1728,3210
666,762,1728,3435
667,762,2793,4101
668,1086,2793,4101
669,1086,2964,4041
670,426,2574,4041
671,-633,2574,3453
672,-633,2466,3453
673,-81,2466,2847
674,-81,2460,3033
675,519,2634,3033
676,900,2634,3288
677,900,3087,3288
678,990,3087,3756
679,990,3243,3561
680,78,3105,3561
681,78,3105,3174
682,-1194,2973,3174
683,-1137,2973,2913
684,-1137,2811,2868
685,-297,3132,2868
686,-297,3132,2877
687,351,3147,2877
688,822,3147,2979
689,822,3651,2997
690,576,3378,2997
691,576,3378,2982
692,60,3147,2982
693,-297,3147,2781
694,-297,3072,2541
695,-168,3072,2541
696,-168,3366,2301
697,123,3654,2301
698,903,3654,2235
699,903,3666,2472
700,921,3666,2472
701,921,3795,2457
702,582,3591,2457
703,225,3591,2085
704,225,3339,2091
705,-108,3339,2091
706,-108,3636,2286
707,-660,3678,2286
708,-636,3678,2235
709,-636,3717,2235
710,75,3717,2076
711,75,3831,1974
712,624,3990,1974
713,993,3990,1809
714,993,4017,1809
715,1038,4017,1914
716,1038,4044,1989
717,954,4374,1989
718,954,4374,2046
719,966,4335,2046
720,732,4335,1989
721,732,4134,2019
722,816,4017,2019
723,816,4017,2100
724,783,4503,2100
725,366,4503,2292
726,366,4440,2199
727,132,4260,2199
728,132,4260,1941
729,207,4329,1941
730,450,4329,1809
731,450,4242,1725
732,627,4242,1725
733,627,4299,1869
734,9,4071,1869
735,-723,4071,1818
736,-723,3876,1770
737,-825,3876,1770
738,-825,3729,1743
739,-618,3837,1743
740,-354,3837,1680
741,-354,3885,1695
742,93,3885,1695
743,93,3936,1584
744,264,3957,1584
745,-81,3957,1557
746,-81,3837,1557
747,-342,3837,1572
748,-342,3975,1635
749,-270,4086,1635
750,72,4086,1527
751,72,4083,1527
752,123,4083,1488
753,123,4062,1359
754,-150,3996,1359
755,-150,3996,1167
756,-108,4131,1167
757,183,4131,1266
758,183,4344,1329
759,255,4050,1329
760,255,4050,1122
761,264,3987,1122
762,48,3987,1047
763,48,3882,912
764,-429,3828,912
765,-429,3828,795
766,-324,3972,795
767,63,3972,915
768,63,4095,906
769,159,4095,906
770,159,3981,786
771,81,3933,786
772,-90,3933,747
773,-90,3834,711
774,-81,3834,711
775,-81,3906,726
776,144,4104,726
777,288,4104,786
778,288,4131,840
779,267,4131,840
780,267,4071,861
781,105,3846,861
782,-189,3846,852
783,-189,3921,852
784,-39,3921,876
785,-39,3999,927
786,123,4038,927
787,333,4038,972
788,333,3951,972
789,237,3951,987
790,237,3927,906
791,-66,3960,906
792,-66,3960,930
793,-48,4005,930
794,48,4005,951
795,48,4023,957
796,138,4041,957
797,138,4041,870
798,183,3969,870
799,18,3969,891
800,18,3918,930
801,21,4137,930
802,21,4137,978
803,174,4131,978
804,96,4131,927
805,96,3987,855
806,48,3960,855
807,48,3960,906
808,174,4050,906
809,-135,4050,891
810,-135,4014,915
811,-27,4014,915
812,-27,3933,837
813,87,3879,837
814,99,3879,807
815,99,3999,825
816,36,3999,825
817,36,3945,810
818,-60,4008,810
819,-93,4008,732
820,-93,3924,777
821,-33,3924,777
822,-33,3876,750
823,18,4038,750
824,48,4038,867
825,48,3963,867
826,18,3963,807
827,18,3993,822
828,180,3996,822
829,117,3996,852
830,117,4023,852
831,63,4023,906
832,63,4020,1071
833,-33,3813,1071
834,-33,3813,1347
835,-453,3840,1347
836,-723,3840,1572
837,-723,4113,1785
838,-555,4293,1785
839,-555,4293,1875
840,-384,4059,1875
841,-600,4059,1893
842,-600,4029,1905
843,-633,4077,1905
844,-633,4077,1950
845,-456,4179,1950
846,-159,4179,2151
847,-159,4257,2466
848,-51,4302,2466
849,-51,4302,2577
850,-222,4392,2577
851,-627,4392,2517
852,-627,4416,2430
853,-327,4416,2430
854,-327,4416,2277
855,270,4422,2277
856,771,4422,2355
857,771,4677,2361
858,702,4677,2361
859,702,4527,2262
860,117,4125,2262
861,-108,4125,2241
862,-108,4287,2241
863,132,4287,2337
864,132,4335,2415
865,300,4308,2415
866,288,4308,2361
867,288,4152,2361
868,444,4152,2421
869,444,3879,2562
870,165,4047,2562
871,165,4047,2661
872,-39,4056,2661
873,-6,4056,2736
874,-6,3981,2688
875,432,3861,2688
876,432,3861,2973
877,780,4137,2973
878,582,4137,3189
879,582,4053,3168
880,348,3939,3168
881,348,3939,3024
882,-321,3600,3024
883,-393,3600,2979
884,-393,3438,3129
885,144,3660,3129
886,144,3660,3273
887,468,3738,3273
888,882,3738,3153
889,882,3660,3168
890,1266,3660,3168
891,1266,3327,2943
892,975,2958,2943
893,783,2958,2928
894,783,3039,3210
895,237,3039,3210
896,237,3180,3174
897,0,2754,3174
898,483,2754,3078
899,483,2409,3078
900,819,2409,3132
901,819,2478,3285
902,594,2406,3285
903,819,2406,3333
904,819,2247,3333
905,657,2247,3405
906,657,2157,3420
907,597,1896,3420
908,597,1896,3453
909,180,1755,3453
910,24,1755,3285
911,24,1611,3144
912,630,1413,3144
913,630,1413,3228
914,1104,1449,3228
915,1482,1449,3438
916,1482,1515,3399
917,1023,1329,3399
918,1023,1329,3354
919,873,885,3354
920,465,885,3495
921,465,774,3759
922,174,774,3759
923,174,792,3771
924,678,1011,3771
925,1227,1011,3759
926,1227,765,3669
927,897,765,3669
928,897,540,3378
929,777,156,3378
930,870,156,2973
931,870,36,2922
932,867,36,2922
933,867,-84,2847
934,936,3,2847
935,1677,3,2757
936,1677,333,2757
937,2916,333,2877
938,2916,66,2712
939,2544,-288,2712
940,1527,-288,2682
941,1527,-720,2682
942,735,-720,2592
943,735,-795,2697
944,552,-693,2697
945,552,-693,3078
946,660,-678,3078
947,858,-678,3117
948,858,-777,2943
949,1146,-999,2943
950,1146,-999,2712
951,1452,-1074,2712
952,1674,-1074,2607
953,1674,-996,2487
954,1554,-1104,2487
955,1554,-1104,2556
956,999,-1158,2556
957,633,-1158,2652
958,633,-1368,2718
959,573,-1368,2718
960,573,-1302,2673
961,1011,-1125,2673
962,1749,-1125,2676
963,1749,-1017,2808
964,2106,-1017,2808
965,2106,-1002,2982
966,1680,-1074,2982
967,975,-1074,2928
968,975,-1245,2949
969,924,-1245,2949
970,924,-1209,2982
971,1212,-1164,2982
972,1395,-1164,3132
973,1395,-1077,3132
974,1368,-1077,3129
975,1368,-921,2982
976,1452,-1050,2982
977,1638,-1050,2952
978,1638,-1077,2952
979,1335,-1077,3198
980,1335,-987,3393
981,936,-894,3393
982,936,-894,3273
983,804,-984,3273
984,1263,-984,3084
985,1263,-846,3204
986,1431,-930,3204
987,1431,-930,3249
988,1557,-786,3249
989,1350,-786,3333
990,1350,-750,3399
991,1254,-651,3399
992,1254,-651,3423
993,1236,-639,3423
994,1200,-639,3375
995,1200,-684,3279
996,1122,-684,3279
997,1122,-594,3123
998,1296,-459,3123
999,1155,-459,3093
1000,1155,-390,2853
1001,819,-390,2853
1002,819,-636,2742
1003,726,-525,2742
1004,921,-525,2928
1005,921,-264,2874
1006,1263,-264,2874
1007,1263,-318,2997
1008,1920,84,2997
1009,1956,84,3444
1010,1956,210,3654
1011,1311,210,3654
1012,1311,174,3384
1013,666,306,3384
1014,1521,306,3102
1015,1521,126,3102
1016,1650,126,3132
1017,1650,363,3465
1018,1593,594,3465
1019,1593,594,3525
1020,948,684,3525
1021,702,684,3270
1022,702,474,3393
1023,924,759,3393
1024,924,759,3606
1025,714,924,3606
1026,-99,924,3510
1027,-99,834,3138
1028,414,1149,3138
1029,414,1149,3255
1030,1344,1542,3255
1031,786,1542,3534
1032,786,1260,3531
1033,-282,1260,3531
1034,-282,1455,3225
1035,-210,1206,3225
1036,771,1206,3279
1037,771,1941,3639
1038,771,1941,3639
1039,771,2520,3720
1040,651,2247,3720
1041,78,2247,3288
1042,78,1647,3249
1043,837,1647,3249
1044,837,2172,3564
1045,933,2757,3564
1046,207,2757,3378
1047,207,3135,3378
1048,1206,3135,2637
1049,1206,2007,2967
1050,1395,2886,2967
1051,1395,2886,3450
1052,741,3027,3450
1053,-102,3027,3405
1054,-102,3120,2937
1055,-471,2928,2937
1056,-471,2928,2871
1057,468,3111,2871
1058,1164,3111,3546
1059,1164,3786,3801
1060,855,3678,3801
1061,855,3678,3132
1062,-402,3036,3132
1063,-288,3036,2526
1064,-288,2808,2757
1065,867,2808,2757
1066,867,3642,3363
1067,1176,4176,3363
1068,831,4176,3348
1069,831,3960,2847
1070,345,3960,2847
1071,345,3597,2763
1072,474,3915,2763
1073,495,3915,2778
1074,495,4086,2778
1075,213,4086,2778
1076,213,4053,2427
1077,-147,3987,2427
1078,90,3987,2061
1079,90,4038,2055
1080,1122,4038,2055
1081,1122,3918,2340
1082,1095,4260,2340
1083,420,4260,2346
1084,420,4143,2346
1085,-63,4143,2196
1086,-63,4182,1890
1087,-162,4245,1890
1088,219,4245,1734
1089,219,4206,1734
1090,450,4206,1665
1091,450,3981,1518
1092,474,3996,1518
1093,474,3996,1572
1094,249,4098,1572
1095,-81,4098,1638
1096,-81,4047,1497
1097,12,4191,1497
1098,12,4191,1407
1099,564,4293,1407
1100,666,4293,1293
1101,666,4194,1248
1102,432,4164,1248
1103,432,4164,1329
1104,180,4290,1329
1105,402,4290,1422
1106,402,4353,1422
1107,579,4353,1422
1108,579,4428,1338
1109,363,4260,1338
1110,-57,4260,1452
1111,-57,4329,1635
1112,-258,4329,1635
1113,-258,4464,1848
1114,-234,4500,1848
1115,-93,4500,1650
1116,-93,4431,1650
1117,-189,4431,1542
1118,-189,4395,1467
1119,-150,4164,1467
1120,-99,4164,1248
1121,-99,4089,1248
1122,-63,4089,1218
1123,-63,4152,1197
1124,-102,4227,1197
1125,-102,4227,1146
1126,-264,4182,1146
1127,-297,4182,1176
1128,-297,4287,855
1129,-321,4038,855
1130,-321,4038,870
1131,-609,3903,870
1132,-576,3903,771
1133,-576,3975,717
1134,-456,4050,717
1135,-456,4050,666
1136,-357,4215,666
1137,-234,4215,615
1138,-234,4209,510
1139,-210,4209,510
1140,-210,4134,390
1141,-114,4092,390
1142,-48,4092,264
1143,-48,3948,270
1144,-51,3948,270
1145,-51,3876,288
1146,-111,4005,288
1147,-126,4005,321
1148,-126,4038,321
1149,-111,4038,321
1150,-111,4137,270
1151,-45,4170,270
1152,-51,4170,249
1153,-51,4077,249
1154,-30,4077,165
1155,-30,3957,189
1156,-201,3996,189
1157,-369,3996,309
1158,-369,4092,309
1159,-222,4092,354
1160,-222,4179,354
1161,-144,4221,354
1162,-144,4221,375
1163,-45,4209,375
1164,-57,4209,300
1165,-57,4182,315
1166,-102,4158,315
1167,-102,4158,264
1168,-132,4194,264
1169,-183,4194,285
1170,-183,4206,243
1171,-165,4200,243
1172,-165,4200,198
1173,-144,4119,198
1174,-222,4119,123
1175,-222,4023,39
1176,-270,4023,39
1177,-270,4044,63
1178,-198,4026,63
1179,-198,4026,30
1180,-198,4017,69
1181,-126,4017,69
1182,-126,4077,54
1183,-273,4011,54
1184,-219,4011,93
1185,-219,4077,153
1186,-12,4077,153
1187,-12,4101,183
1188,-42,4125,183
1189,-93,4125,204
1190,-93,4185,204
1191,-189,4185,228
1192,-189,4065,213
1193,-291,4044,213
1194,-249,4044,144
1195,-249,3996,144
1196,-249,3996,123
1197,-249,4086,204
1198,-237,4158,204
1199,-237,4158,144
1200,-240,4110,144
1201,-183,4110,129
1202,-183,4044,138
1203,-240,3993,138
1204,-240,3993,93
1205,-240,4146,93
1206,-150,4146,153
1207,-150,4131,108
1208,-120,4092,108
1209,-120,4092,93
1210,-168,4008,93
1211,-120,4008,105
1212,-120,4074,138
1213,-219,4074,138
1214,-219,4089,138
1215,-240,4101,138
1216,-132,4101,105
1217,-132,4161,150
1218,-102,4161,150
1219,-102,4140,165
1220,-168,4086,165
1221,-252,4086,153
1222,-252,4089,210
1223,-228,4089,210
1224,-228,4113,153
1225,-228,4131,153
1226,-186,4131,105
1227,-186,4092,105
1228,-171,4092,63
1229,-171,4089,120
1230,-168,4038,120
1231,-270,4038,189
1232,-270,4026,189
1233,-252,4026,144
1234,-252,4128,153
1235,-228,4068,153
1236,-228,4068,129
1237,-189,4077,129
1238,-246,4077,54
1239,-246,4083,78
1240,-201,4068,78
1241,-201,4068,90
1242,-183,4119,90
1243,-264,4119,198
1244,-264,4035,75
1245,-282,4110,75
1246,-282,4110,165
1247,-219,4107,165
1248,-195,4107,138
1249,-195,4080,198
1250,-213,4080,198
1251,-213,4077,180
1252,-210,4062,180
1253,-195,4062,213
1254,-195,4158,78
1255,-249,4158,78
1256,-249,4065,99
1257,-267,4074,99
1258,-222,4074,60
1259,-222,4017,63
1260,-354,4017,63
1261,-354,4113,69
1262,-306,4074,69
1263,-216,4074,90
1264,-216,4143,90
1265,-144,4143,84
1266,-144,4125,135
1267,-114,4191,135
1268,-141,4191,99
1269,-141,4113,99
1270,-315,4113,120
1271,-315,4053,78
1272,-321,4026,78
1273,-321,4026,144
1274,-216,4152,144
1275,-186,4152,138
1276,-186,4134,129
1277,-177,4053,129
1278,-177,4053,123
1279,-279,4074,123
1280,-309,4074,150
1281,-309,4062,168
1282,-273,4062,168
1283,-273,4107,93
1284,-291,4110,93
1285,-285,4110,93
1286,-285,4086,54
1287,-222,4086,54
1288,-222,4089,75
1289,-237,4056,75
1290,-279,4056,99
1291,-279,4077,144
1292,-240,4077,144
1293,-240,4119,144
1294,-273,4104,144
1295,-240,4104,105
1296,-240,4107,105
1297,-240,4107,63
1298,-240,4110,135
1299,-144,4140,135
1300,-213,4140,135
1301,-213,4092,135
1302,-240,4092,123
1303,-240,4074,60
1304,-288,4077,60
1305,-288,4077,144
1306,-279,4089,144
1307,-267,4089,108
1308,-267,4089,138
1309,-249,4098,138
1310,-249,4098,48
1311,-321,4068,48
1312,-264,4068,69
1313,-264,4062,48
1314,-279,4062,48
1315,-279,4062,63
1316,-234,4134,63
1317,-177,4134,129
1318,-177,4134,138
1319,-219,4134,138
1320,-219,4044,120
1321,-285,4095,120
1322,-252,4095,180
