sequence,AccelerometerX,AccelerometerY,AccelerometerZ
117,2445,-1452,-3678
118,2445,-1824,-3678
119,2151,-1824,-3624
120,2151,-2322,-3393
121,1680,-3396,-3393
122,729,-3396,-2859
123,729,-1872,-2475
124,-300,-1872,-2475
125,-300,-999,-2028
126,111,-819,-2028
127,594,-819,-1791
128,594,-789,-2415
129,387,-789,-2415
130,387,-1278,-2661
131,552,-1278,-2661
132,1164,-1278,-2922
133,1164,-1470,-2952
134,573,-1008,-2952
135,573,-1008,-3105
136,402,-1239,-3105
137,-408,-1239,-3486
138,-408,-1224,-3564
139,-66,-2289,-3564
140,-66,-2289,-3036
141,312,-1422,-3036
142,0,-1422,-3045
143,0,-696,-3045
144,3,-546,-3045
145,-111,-546,-3423
146,-111,-336,-3423
147,-24,-336,-3858
148,-24,-606,-4650
149,-207,-138,-4650
150,15,-138,-5523
151,15,-345,-5523
152,192,-345,-6210
153,192,-882,-6783
154,282,-828,-6783
155,126,-828,-6969
156,126,-438,-7044
157,-144,-438,-7044
158,-144,-1080,-6711
159,285,-1035,-6711
160,402,-1035,-6186
161,402,-276,-5715
162,657,-276,-5715
163,657,693,-5778
164,-441,939,-5778
165,-1149,939,-6432
166,-1149,63,-6411
167,-987,129,-6411
168,-987,129,-6588
169,-393,-486,-6588
170,45,-486,-6927
171,45,-1434,-6201
172,648,-2316,-6201
173,648,-2316,-4296
174,381,-1518,-4296
175,-1578,-1518,-2721
176,-1578,-606,-1500
177,-2658,-168,-1500
178,-2100,-168,-639
179,-2100,-480,-639
180,-621,-480,-126
181,-621,-279,9
182,-66,300,9
183,-687,300,-261
184,-687,-378,-888
185,-1623,-378,-888
186,-1623,-621,-1671
187,-2214,-885,-1671
188,-1263,-885,-2985
189,-1263,-1686,-3441
190,-342,-1686,-3441
191,-342,-1623,-3426
192,-162,-918,-3426
193,-180,-918,-3468
194,-180,-813,-3468
195,-351,-618,-3468
196,-351,-618,-3492
197,-57,-54,-3492
198,105,-54,-3636
199,105,393,-4446
200,-15,129,-4446
201,-15,129,-5223
202,-594,477,-5223
203,-1014,477,-6162
204,-1014,-171,-6882
205,-936,-1020,-6882
206,-936,-1020,-7314
207,-936,-1434,-7314
208,-1044,-1434,-7248
209,-1044,-1014,-6798
210,-1446,-219,-6798
211,-1365,-219,-6261
212,-1365,261,-5976
213,-894,261,-5976
214,-894,-132,-5715
215,-645,-471,-5715
216,-1143,-471,-5292
217,-1143,-447,-4857
218,-1341,-447,-4857
219,-1341,-363,-4536
220,-1347,-483,-4536
221,-1683,-483,-4128
222,-1683,-87,-3723
223,-1458,-48,-3723
224,-1458,-48,-3351
225,-942,-357,-3351
226,-111,-357,-3000
227,-111,-588,-2703
228,459,-819,-2703
229,459,-819,-2871
230,183,-405,-2871
231,-1026,-405,-2964
232,-1026,-33,-3075
233,-1986,-261,-3075
234,-1992,-261,-3162
235,-1992,-597,-3162
236,-993,-597,-3360
237,-993,-384,-3747
238,-495,-591,-3747
239,-1410,-591,-4455
240,-1410,-345,-4455
241,-2097,-345,-5592
242,-2097,-1185,-6261
243,-747,-1143,-6261
244,549,-1143,-5940
245,549,-483,-5403
246,-447,-483,-5403
247,-447,-393,-5076
248,-2163,-333,-5076
249,-1773,-333,-4830
250,-1773,-1074,-4374
251,120,-1074,-4374
252,120,-1365,-3729
253,636,-558,-3729
254,132,-558,-2889
255,132,246,-2544
256,-927,-657,-2544
257,-927,-657,-2019
258,-1404,-324,-2019
259,-1353,-324,-1833
260,-1353,-642,-1851
261,-1503,297,-1851
262,-1302,297,-1848
263,-1302,-432,-1848
264,-1404,-432,-2322
265,-1404,-975,-2736
266,-768,-1767,-2736
267,-651,-1767,-2796
268,-651,-1014,-2217
269,141,-1014,-2217
270,141,-279,-1680
271,297,-543,-1680
272,-1062,-543,-2148
273,-1062,-1002,-2961
274,-687,-1002,-2961
275,-687,-867,-4191
276,-696,-1230,-4191
277,-1743,-1230,-5439
278,-1743,-1122,-6132
279,-2805,-567,-6132
280,-2805,-567,-6396
281,-2061,-1707,-6396
282,-1584,-1707,-6726
283,-1584,-1389,-6492
284,-1389,-1077,-6492
285,-1389,-1077,-5994
286,-1521,-885,-5994
287,-1542,-885,-5328
288,-1542,-945,-4923
289,-753,-1056,-4923
290,-381,-1056,-4740
291,-381,-1164,-4740
292,-852,-1164,-4566
293,-852,-1332,-4065
294,-1680,-1020,-4065
295,-1434,-1020,-3501
296,-1434,-1311,-3045
297,-525,-1311,-3045
298,-525,-1191,-2907
299,-696,-1032,-2907
300,-1287,-1032,-2649
301,-1287,-894,-2619
302,-1230,-894,-2619
303,-1230,-396,-2337
304,-774,-918,-2337
305,-1230,-918,-2415
306,-1230,-1239,-2634
307,-1149,-1269,-2634
308,-1149,-1269,-2679
309,-1071,-780,-2679
310,-1281,-780,-2619
311,-1281,-816,-2805
312,-840,-873,-2805
313,-840,-873,-3042
314,-540,-945,-3042
315,-978,-945,-3351
316,-978,-966,-3618
317,-996,-1095,-3618
318,-945,-1095,-3879
319,-945,-960,-3879
320,-1236,-960,-4065
321,-1236,-744,-4149
322,-1365,-849,-4149
323,-978,-849,-4329
324,-978,-810,-4632
325,-927,-810,-4632
326,-927,-711,-4866
327,-1107,-984,-4866
328,-1215,-984,-4992
329,-1215,-1311,-5157
330,-1044,-1311,-5157
331,-1044,-1242,-5043
332,-939,-972,-5043
333,-1065,-972,-4635
334,-1065,-522,-4299
335,-1488,-678,-4299
336,-1488,-678,-4239
337,-1041,-633,-4239
338,-900,-633,-4098
339,-900,-765,-4059
340,-1539,-366,-4059
341,-1539,-366,-3984
342,-1356,-909,-3984
343,-816,-909,-3999
344,-816,-1449,-3963
345,-858,-1317,-3963
346,-1071,-1317,-3732
347,-1071,-1161,-3528
348,-1299,-1161,-3528
349,-1299,-942,-3291
350,-579,-828,-3291
351,387,-828,-3237
352,387,-1011,-3336
353,57,-1011,-3336
354,57,-1062,-3522
355,-405,-816,-3522
356,-615,-816,-3648
357,-615,-951,-3798
358,-960,-582,-3798
359,-960,-582,-3468
360,-612,-843,-3468
361,-579,-843,-3318
362,-579,-489,-3327
363,-189,36,-3327
364,-189,36,-3351
365,-63,-84,-3351
366,-423,-84,-3531
367,-423,-459,-3681
368,-717,-186,-3681
369,-717,-186,-3699
370,-591,-600,-3699
371,-489,-600,-4095
372,-489,-762,-4191
373,-807,-192,-4191
374,-846,-192,-4731
375,-846,36,-4731
376,-654,36,-4716
377,-654,24,-4665
378,-429,-138,-4665
379,-396,-138,-4896
380,-396,21,-4806
381,-909,21,-4806
382,-909,237,-4800
383,-1506,-6,-4800
384,-918,-6,-4677
385,-918,186,-4662
386,120,186,-4662
387,120,618,-4782
388,780,345,-4782
389,975,345,-4737
390,975,-45,-4677
391,147,-45,-4677
392,147,390,-4530
393,-267,306,-4530
394,-33,306,-4446
395,-33,-243,-4536
396,249,12,-4536
397,249,12,-4305
398,120,87,-4305
399,-63,87,-3909
400,-63,417,-3714
401,165,183,-3714
402,165,183,-3663
403,276,-306,-3663
404,264,-306,-3723
405,264,-270,-3879
406,-291,-216,-3879
407,6,-216,-3909
408,6,-219,-3888
409,267,-219,-3888
410,267,-378,-3867
411,129,-381,-3867
412,-48,-381,-3747
413,-48,-414,-3807
414,147,-414,-3807
415,147,-351,-4098
416,486,-690,-4098
417,786,-690,-4068
418,786,-330,-3903
419,360,-303,-3903
420,360,-303,-3912
421,156,-96,-3912
422,72,-96,-4044
423,72,-426,-4209
424,-18,-648,-4209
425,-18,-648,-4626
426,198,-912,-4626
427,369,-912,-4737
428,369,-696,-4632
429,339,-453,-4632
430,-321,-453,-4560
431,-321,-876,-4560
432,-372,-876,-4686
433,-372,-1179,-4833
434,174,-1167,-4833
435,120,-1167,-4827
436,120,-900,-4605
437,210,-900,-4605
438,210,-861,-4389
439,69,-921,-4389
440,-87,-921,-4098
441,-87,-1065,-4074
442,192,-1065,-4074
443,192,-1044,-4191
444,504,-1062,-4191
445,429,-1062,-4089
446,429,-1125,-4125
447,339,-1125,-4125
448,339,-1455,-4281
449,207,-1617,-4281
450,87,-1617,-4494
451,87,-1719,-4572
452,297,-1830,-4572
453,297,-1830,-4710
454,381,-1554,-4710
455,243,-1554,-4731
456,243,-2028,-4893
457,336,-2199,-4893
458,336,-2199,-4962
459,243,-2298,-4962
460,408,-2298,-4881
461,408,-2133,-4710
462,525,-2241,-4710
463,33,-2241,-4755
464,33,-2310,-4755
465,264,-2310,-4677
466,264,-2115,-4650
467,450,-2511,-4650
468,321,-2511,-4365
469,321,-2556,-4038
470,372,-2556,-4038
471,372,-2823,-4023
472,363,-2733,-4023
473,555,-2733,-3798
474,555,-2670,-3513
475,510,-2670,-3513
476,510,-3204,-3378
477,555,-2976,-3378
478,1128,-2976,-2922
479,1128,-2301,-2202
480,450,-3075,-2202
481,450,-3075,-2379
482,123,-3450,-2379
483,417,-3450,-2304
484,417,-3021,-1902
485,726,-2685,-1902
486,726,-2685,-1260
487,1209,-2091,-1260
488,750,-2091,-498
489,750,-2634,-273
490,657,-2919,-273
491,246,-2919,-48
492,246,-2961,-48
493,390,-2961,288
494,390,-2715,516
495,915,-2637,516
496,816,-2637,711
497,816,-2493,711
498,672,-2493,963
499,672,-2409,1047
500,828,-2211,1047
501,741,-2211,1323
502,741,-2451,1398
503,840,-2451,1398
504,840,-2214,1860
505,1005,-2082,1860
506,930,-2082,1956
507,930,-2016,2079
508,849,-2016,2079
509,849,-2010,2145
510,741,-2127,2145
511,744,-2127,1950
512,744,-1236,2646
513,771,-1239,2646
514,771,-1239,2718
515,702,-1119,2718
516,354,-1119,2862
517,354,-873,2994
518,246,-822,2994
519,246,-822,3177
520,-429,-429,3177
521,-186,-429,3273
522,-186,99,3546
523,-39,411,3546
524,210,411,3660
525,210,291,3660
526,87,291,3600
527,87,522,3651
528,108,603,3651
529,-93,603,3621
530,-93,888,3624
531,-126,888,3624
532,-126,1050,3630
533,-147,1032,3630
534,45,1032,3624
535,45,1314,3681
536,114,1314,3681
537,114,1338,3756
538,177,1167,3756
539,-315,1167,3639
540,-315,1029,3444
541,-747,927,3444
542,-747,927,3099
543,-186,1416,3099
544,-273,1416,3210
545,-273,2724,3951
546,78,4302,3951
547,78,4302,4953
548,156,5559,4953
549,-108,5559,5631
550,-108,6156,5883
551,-354,5916,5883
552,249,5916,5622
553,249,5028,5622
554,519,5028,4668
555,519,3429,3459
556,570,2217,3459
557,366,2217,2982
558,366,1854,3033
559,543,1854,3033
560,543,2061,3495
561,417,2592,3495
562,129,2592,4080
563,129,2934,4509
564,24,2934,4509
565,24,3264,4809
566,129,3642,4809
567,180,3642,4968
568,180,4038,5259
569,369,4335,5259
570,369,4335,5460
571,606,4194,5460
572,441,4194,5010
573,441,3564,4353
574,300,3045,4353
575,300,3045,4092
576,-162,2679,4092
577,-24,2679,3972
578,-24,2481,3882
579,183,2103,3882
580,156,2103,3561
581,156,1506,3561
582,60,1506,3240
583,60,1002,3012
584,-141,558,3012
585,42,558,2841
586,42,240,2853
587,237,240,2853
588,237,126,2796
589,6,-465,2796
590,-39,-465,2631
591,-39,-1113,2136
592,78,-1113,2136
593,78,-1188,2091
594,300,-993,2091
595,180,-993,2121
596,180,-1350,2175
597,-135,-1398,2175
598,-135,-1398,1890
599,-675,-2577,1890
600,-591,-2577,930
601,-591,-3051,765
602,402,-2244,765
603,402,-2244,1026
604,465,-1887,1026
605,90,-1887,963
606,90,-2001,441
607,-351,-3504,441
608,60,-3504,-519
609,60,-3993,-519
610,573,-3993,-723
611,573,-3177,-609
612,396,-2259,-609
613,249,-2259,-492
614,249,-2145,-855
615,-243,-2145,-855
616,-243,-2832,-1545
617,-24,-3654,-1545
618,126,-3654,-2013
619,126,-3495,-2172
620,201,-3495,-2172
621,201,-2775,-2022
622,78,-2184,-2022
623,72,-2184,-2169
624,72,-2271,-2616
625,0,-2802,-2616
626,0,-2802,-2991
627,102,-2985,-2991
628,438,-2985,-3207
629,438,-2676,-3150
630,291,-2124,-3150
631,291,-2124,-3228
632,-117,-1692,-3228
633,-270,-1692,-3321
634,-270,-1659,-3486
635,-42,-1824,-3486
636,-42,-1824,-3579
637,270,-1500,-3579
638,54,-1500,-3819
639,54,-1455,-4038
640,195,-1323,-4038
641,234,-1323,-4200
642,234,-1236,-4200
643,-327,-1236,-4164
644,-327,-1143,-4389
645,-732,-849,-4389
646,-240,-849,-4455
647,-240,-486,-4449
648,87,-486,-4449
649,87,-111,-4650
650,-489,291,-4650
651,-717,291,-4761
652,-717,543,-4926
653,-1701,543,-4926
654,-1701,1467,-5304
655,-1632,1929,-5304
656,-579,1929,-6135
657,-579,1551,-6918
658,198,258,-6918
659,198,258,-8043
660,465,-912,-8043
661,528,-912,-8016
662,528,-843,-6942
663,-594,1038,-6942
664,-594,1038,-5970
665,-1272,1515,-5970
666,-1203,1515,-5223
667,-1203,2001,-4746
668,-1101,852,-4746
669,-1101,852,-5184
670,-666,936,-5184
671,129,936,-4731
672,129,1290,-4401
673,108,918,-4401
674,-186,918,-3984
675,-186,609,-3984
676,-942,609,-3777
677,-942,522,-3348
678,-1125,606,-3348
679,-567,606,-3111
680,-567,402,-2691
681,45,402,-2691
682,45,402,-2610
683,-15,537,-2610
684,-237,537,-2745
685,-237,432,-3303
686,-456,432,-3303
687,-456,867,-3939
688,-612,684,-3939
689,-93,684,-4335
690,-93,471,-4284
691,309,369,-4284
692,309,369,-4230
693,-312,477,-4230
694,-651,477,-4344
695,-651,543,-4320
696,-333,693,-4320
697,-333,693,-4341
698,-513,702,-4341
699,-318,702,-4542
700,-318,459,-4494
701,-183,342,-4494
702,-183,342,-4374
703,-12,528,-4374
704,-126,528,-4305
705,-126,492,-4266
706,-318,462,-4266
707,-363,462,-4149
708,-363,594,-4149
709,-465,594,-4143
710,-465,573,-3915
711,-150,492,-3915
712,-15,492,-3870
713,-15,519,-3930
714,-78,519,-3930
715,-78,507,-3960
716,-117,444,-3960
717,-267,444,-3945
718,-267,363,-3864
719,-231,363,-3864
720,-231,531,-3783
721,-150,582,-3783
722,-144,582,-3888
723,-144,132,-4134
724,-255,-216,-4134
725,-255,-216,-4275
726,-654,336,-4275
727,-669,336,-4095
728,-669,750,-3993
729,-144,915,-3993
730,-144,915,-3945
731,261,717,-3945
732,228,717,-4050
733,228,417,-4155
734,144,468,-4155
735,144,468,-4200
736,-36,465,-4200
737,-147,465,-4269
738,-147,411,-4173
739,-147,432,-4173
740,-153,432,-4224
741,-153,498,-4224
742,-30,498,-4083
743,-30,762,-3894
744,144,675,-3894
745,258,675,-3819
746,258,591,-4029
747,-273,591,-4029
748,-273,507,-3993
749,-180,444,-3993
750,87,444,-3984
751,87,393,-4113
752,-186,393,-4113
753,-186,435,-4095
754,-510,471,-4095
755,-528,471,-4095
756,-528,519,-4209
757,-174,786,-4209
758,-174,786,-4098
759,-75,819,-4098
760,-186,819,-4215
761,-186,972,-4209
762,-357,783,-4209
763,-357,783,-4320
764,-264,780,-4320
765,-174,780,-4251
766,-174,795,-4311
767,-216,987,-4311
768,-216,987,-4185
769,-429,768,-4185
770,-201,768,-4200
771,-201,831,-4173
772,-336,645,-4173
773,-252,645,-4230
774,-252,711,-4230
775,-240,711,-4113
776,-240,912,-4065
777,-69,846,-4065
778,-324,846,-4014
779,-324,690,-3975
780,-276,690,-3975
781,-276,690,-4014
782,-429,525,-4014
783,-27,525,-4095
784,-27,687,-4080
785,9,687,-4080
786,9,777,-3903
787,-6,747,-3903
788,-153,747,-3894
789,-153,663,-4029
790,-252,576,-4029
791,-252,576,-4005
792,-12,690,-4005
793,-6,690,-3948
794,-6,738,-4023
795,51,753,-4023
796,51,753,-4029
797,-78,621,-4029
798,-60,621,-3999
799,-60,573,-4098
800,-30,618,-4098
801,-57,618,-4104
802,-57,588,-4104
803,18,588,-4050
804,18,717,-4050
805,-168,744,-4050
806,-219,744,-4068
807,-219,750,-3999
808,-195,750,-3999
809,-195,609,-4050
810,-102,609,-4050
811,-117,609,-4050
812,-117,690,-4125
813,-243,690,-4125
814,-243,744,-4014
815,-291,792,-4014
816,-198,792,-3969
817,-198,648,-4014
818,-231,645,-4014
819,-231,645,-4074
820,-255,615,-4074
821,-144,615,-4164
822,-144,663,-4185
823,-375,480,-4185
824,-375,480,-4296
825,-360,549,-4296
826,-153,549,-4245
827,-153,591,-4194
828,51,702,-4194
829,69,702,-4104
830,69,798,-4104
831,-198,798,-4095
832,-198,783,-4008
833,-282,519,-4008
834,-222,519,-4113
835,-222,282,-4068
836,15,282,-4068
837,15,483,-4158
838,33,564,-4158
839,-24,564,-3990
840,-24,714,-3945
841,-195,714,-3945
842,-195,582,-4059
843,-276,531,-4059
844,-255,531,-4053
845,-255,447,-4029
846,-27,516,-4029
847,-27,516,-4059
848,-132,528,-4059
849,-276,528,-4113
850,-276,471,-4089
851,-264,579,-4089
852,-264,579,-4080
853,-174,564,-4080
854,-171,564,-4095
855,-171,462,-4113
856,-156,465,-4113
857,-147,465,-4098
858,-147,453,-4098
859,-183,453,-4083
860,-183,411,-4113
861,-252,534,-4113
862,-132,534,-4128
863,-132,591,-4038
864,15,591,-4038
865,15,588,-4068
866,-189,417,-4068
867,-264,417,-4050
868,-264,387,-4155
869,-201,387,-4155
870,-201,480,-4104
871,-180,588,-4104
872,-195,588,-4029
873,-195,627,-4029
874,-273,627,-4029
875,-273,549,-4038
876,-132,483,-4038
877,-126,483,-4083
878,-126,453,-4128
879,-207,417,-4128
880,-207,417,-4125
881,-96,459,-4125
882,-57,459,-4158
883,-57,627,-4125
884,-168,573,-4125
885,-168,573,-4125
886,-294,567,-4125
887,-204,567,-4074
888,-204,516,-4113
889,-186,543,-4113
890,-117,543,-4038
891,-117,570,-4038
892,-156,570,-4134
893,-156,597,-4128
894,-180,540,-4128
895,-117,540,-4164
896,-117,510,-4158
897,-69,510,-4158
898,-69,507,-4155
899,36,582,-4155
900,-87,582,-4125
901,-87,597,-4053
902,-213,597,-4053
903,-213,468,-4143
904,-204,528,-4143
905,-18,528,-4110
906,-18,609,-4023
907,-216,525,-4023
908,-216,525,-4005
909,-333,597,-4005
910,-105,597,-4044
911,-105,519,-4089
912,-111,453,-4089
913,-111,453,-4089
914,-135,594,-4089
915,-129,594,-4140
916,-129,534,-4164
917,-168,579,-4164
918,-252,579,-4080
919,-252,606,-4080
920,-174,606,-4074
921,-174,528,-4110
922,-189,540,-4110
923,-60,540,-4080
924,-60,525,-4080
925,-18,525,-4128
926,-18,528,-4119
927,-186,507,-4119
928,-219,507,-3963
929,-219,537,-4020
930,-219,537,-4020
931,-219,639,-4029
932,-252,519,-4029
933,-456,519,-4089
934,-456,492,-4044
935,-132,492,-4044
936,-132,621,-3939
937,-174,567,-3939
938,-201,567,-4020
939,-201,624,-3945
940,90,624,-3945
941,90,666,-4080
942,-102,540,-4080
943,-270,540,-4173
944,-270,510,-4194
945,-120,498,-4194
946,-120,498,-4164
947,-87,621,-4164
948,-24,621,-4128
949,-24,663,-4110
950,-183,462,-4110
951,-234,462,-4155
952,-234,699,-4155
953,-117,699,-4044
954,-117,555,-4149
955,-129,507,-4149
956,-195,507,-4059
957,-195,549,-4059
958,-96,549,-4050
959,-96,537,-4005
960,-189,678,-4005
961,-75,678,-4020
962,-75,564,-4008
963,0,564,-4008
964,0,606,-4008
965,-45,609,-4008
966,-51,609,-4035
967,-51,477,-4125
968,-105,477,-4125
969,-105,534,-4098
970,-63,558,-4098
971,-150,558,-4113
972,-150,534,-4110
973,-216,609,-4110
974,-216,609,-4140
975,-93,567,-4140
976,-204,567,-4050
977,-204,609,-4110
978,-132,612,-4110
979,-132,612,-4173
980,-84,609,-4173
981,-222,609,-4143
982,-222,510,-4194
983,-231,567,-4194
984,-249,567,-4143
985,-249,567,-4143
986,-312,567,-4170
987,-312,651,-4113
988,-270,567,-4113
989,-267,567,-4065
990,-267,534,-4029
991,-291,534,-4029
992,-291,594,-4065
993,-171,540,-4065
994,-171,540,-4008
995,-171,573,-4020
996,-276,573,-4020
997,-276,531,-3969
998,-321,612,-3969
999,-180,612,-3960
1000,-180,513,-3960
1001,-204,513,-3960
1002,-204,516,-4113
1003,-165,534,-4113
1004,-162,534,-4074
1005,-162,513,-4104
1006,-219,507,-4104
1007,-219,507,-4125
1008,-69,582,-4125
1009,0,582,-4110
1010,0,501,-4149
1011,-231,621,-4149
1012,-231,621,-4149
1013,-201,558,-4149
1014,-237,558,-4113
1015,-237,606,-4113
1016,-288,615,-4113
1017,-237,615,-4125
1018,-237,558,-4125
1019,-168,558,-4110
1020,-168,672,-4059
1021,-171,600,-4059
1022,-168,600,-4083
1023,-168,606,-4083
1024,-147,606,-4191
1025,-147,558,-4125
1026,-240,543,-4125
1027,-282,543,-4164
1028,-282,573,-4125
1029,-258,573,-4125
1030,-258,525,-4065
1031,-201,597,-4065
1032,-237,597,-4020
1033,-237,606,-4095
1034,-288,606,-4095
1035,-288,594,-3990
1036,-327,474,-3990
1037,-243,474,-4083
1038,-243,504,-4095
1039,-282,537,-4095
1040,-282,537,-4050
1041,-324,579,-4050
1042,-354,579,-4134
1043,-354,777,-4029
1044,-483,615,-4029
1045,-483,615,-4023
1046,-312,549,-4023
1047,-45,549,-4068
1048,-45,540,-4095
1049,-78,573,-4095
1050,-234,573,-4119
1051,-234,591,-4119
1052,-285,591,-4095
1053,-285,519,-4134
1054,-291,711,-4134
1055,-294,711,-4128
1056,-294,561,-4230
1057,-126,561,-4230
1058,-126,477,-4275
1059,-33,579,-4275
1060,-105,579,-4215
1061,-105,558,-4221
1062,-267,558,-4221
1063,-267,420,-4134
1064,-273,528,-4134
1065,-288,528,-4065
1066,-288,549,-4038
1067,-333,516,-4038
1068,-333,516,-3990
1069,-249,507,-3990
1070,-105,507,-3894
1071,-105,564,-3852
1072,-201,585,-3852
1073,-201,585,-3918
1074,-258,624,-3918
1075,-120,624,-3909
1076,-120,597,-4023
1077,-180,555,-4023
1078,-255,555,-4119
1079,-255,513,-4119
1080,-216,513,-4038
1081,-216,639,-4128
1082,-162,699,-4128
1083,-213,699,-4110
1084,-213,558,-4110
1085,-78,558,-4179
1086,-78,510,-4326
1087,-36,588,-4326
1088,27,588,-4311
1089,27,477,-4230
1090,21,477,-4230
1091,21,552,-4155
1092,-105,621,-4155
1093,-84,621,-4068
1094,-84,507,-4185
1095,-33,507,-4185
1096,-33,579,-4053
1097,-102,672,-4053
1098,-126,672,-3999
1099,-126,600,-4038
1100,-273,600,-4038
1101,-273,561,-4110
1102,-441,525,-4110
1103,-420,525,-4053
1104,-420,543,-4074
1105,-429,510,-4074
1106,-429,510,-4089
1107,-324,531,-4089
1108,-165,531,-4035
1109,-165,576,-4014
1110,-45,612,-4014
1111,-258,612,-4020
1112,-258,462,-4020
1113,-318,462,-4074
1114,-318,441,-4095
1115,-96,495,-4095
1116,138,495,-4029
1117,138,645,-3975
1118,39,645,-3975
1119,39,639,-4029
1120,-183,585,-4029
1121,-174,585,-4044
1122,-174,591,-4098
1123,-153,591,-4098
1124,-153,492,-4164
1125,69,414,-4164
1126,21,414,-4158
1127,21,549,-4104
1128,-6,597,-4104
1129,-6,597,-4089
1130,-42,555,-4089
1131,-183,555,-4128
1132,-183,528,-4080
1133,-207,564,-4080
1134,-207,564,-4059
1135,-69,558,-4059
1136,-117,558,-4044
1137,-117,561,-4020
1138,-222,642,-4020
1139,-222,642,-4005
1140,-339,513,-4005
1141,-306,513,-4029
1142,-306,585,-4020
1143,-195,570,-4020
1144,-171,570,-4050
1145,-171,582,-4050
1146,-360,582,-4059
1147,-360,585,-4038
1148,-345,693,-4038
1149,-114,693,-4068
1150,-114,663,-4068
1151,33,663,-4008
1152,33,513,-4035
1153,120,528,-4035
1154,-84,528,-4068
1155,-84,537,-4140
1156,-189,537,-4140
1157,-189,423,-4164
1158,-27,459,-4164
1159,-264,459,-4311
1160,-264,456,-4545
1161,-354,456,-4545
1162,-354,294,-4785
1163,-93,510,-4785
1164,-6,510,-4953
1165,-6,618,-5133
1166,-45,825,-5133
1167,-45,825,-5298
1168,-162,357,-5298
1169,-18,357,-5493
1170,-18,-6,-5688
1171,-525,-252,-5688
1172,-576,-252,-6045
1173,-576,117,-6045
1174,-204,117,-6054
1175,-204,465,-5955
1176,6,189,-5955
1177,291,189,-5628
1178,291,-270,-5628
1179,180,-270,-5748
1180,180,-969,-5985
1181,-99,-1044,-5985
1182,-390,-1044,-6036
1183,-390,-471,-5559
1184,-168,-471,-5559
1185,-168,99,-5154
1186,-75,-954,-5154
1187,-369,-954,-4986
1188,-369,-2031,-5127
1189,51,-2031,-5127
1190,51,-1341,-4977
1191,264,-1350,-4977
1192,63,-1350,-4701
1193,63,-1380,-4530
1194,315,-1467,-4530
1195,315,-1467,-4023
1196,-30,-2280,-4023
1197,492,-2280,-3900
1198,492,-2040,-3162
1199,603,-1677,-3162
1200,234,-1677,-2538
1201,234,-2349,-2538
1202,-135,-2349,-2313
1203,-135,-2538,-1938
1204,138,-2376,-1938
1205,189,-2376,-1497
