sequence,AccelerometerX,AccelerometerY,AccelerometerZ
5725,1674,774,-3678
5726,1764,753,-3678
5727,1749,753,-3678
5728,1749,789,-3708
5729,1659,858,-3708
5730,1716,858,-3762
5731,1716,756,-3762
5732,1758,756,-3702
5733,1758,726,-3669
5734,1713,693,-3669
5735,1608,693,-3768
5736,1608,768,-3804
5737,1635,768,-3804
5738,1635,924,-3804
5739,1710,861,-3804
5740,1785,861,-3777
5741,1785,732,-3804
5742,1710,702,-3804
5743,1710,702,-3714
5744,1611,654,-3714
5745,1662,654,-3657
5746,1662,570,-3411
5747,1731,516,-3411
5748,1731,516,-3318
5749,1704,675,-3318
5750,1605,675,-3246
5751,1605,801,-3303
5752,1560,969,-3303
5753,1500,969,-3333
5754,1500,756,-3333
5755,1431,756,-3423
5756,1431,756,-3699
5757,1566,765,-3699
5758,1860,765,-3837
5759,1860,687,-3969
5760,1983,687,-3969
5761,1983,690,-4215
5762,2055,720,-4215
5763,2004,720,-4164
5764,2004,717,-4143
5765,1830,921,-4143
5766,1830,921,-4023
5767,1734,786,-4023
5768,1590,786,-4059
5769,1590,642,-3888
5770,1437,639,-3888
5771,1383,639,-3819
5772,1383,792,-3819
5773,1422,792,-3657
5774,1422,840,-3597
5775,1401,678,-3597
5776,1353,678,-3531
5777,1353,645,-3537
5778,1335,645,-3537
5779,1335,624,-3462
5780,1335,720,-3462
5781,1497,720,-3456
5782,1497,603,-3492
5783,1590,717,-3492
5784,1590,717,-3543
5785,1695,720,-3543
5786,1713,720,-3597
5787,1713,696,-3588
5788,1773,729,-3588
5789,1773,729,-3654
5790,1818,636,-3654
5791,1971,636,-3609
5792,1971,603,-3702
5793,2013,678,-3702
5794,2118,678,-3714
5795,2118,756,-3702
5796,2187,756,-3702
5797,2187,714,-3609
5798,2139,801,-3609
5799,1947,801,-3624
5800,1947,798,-3612
5801,1881,798,-3612
5802,1881,675,-3552
5803,1812,504,-3552
5804,1764,504,-3516
5805,1764,534,-3516
5806,1815,699,-3516
5807,1815,699,-3507
5808,1914,780,-3507
5809,1968,780,-3456
5810,1968,777,-3447
5811,1896,756,-3447
5812,1809,756,-3417
5813,1809,759,-3417
5814,1725,759,-3423
5815,1725,690,-3423
5816,1734,669,-3423
5817,1833,669,-3516
5818,1833,750,-3594
5819,1740,750,-3594
5820,1740,888,-3687
5821,1734,801,-3687
5822,1773,801,-3642
5823,1773,666,-3717
5824,1773,675,-3717
5825,1773,675,-3678
5826,1782,681,-3678
5827,1818,681,-3813
5828,1818,786,-3759
5829,1710,927,-3759
5830,1656,927,-3678
5831,1656,801,-3678
5832,1575,801,-3648
5833,1575,759,-3639
5834,1635,735,-3639
5835,1659,735,-3594
5836,1659,681,-3654
5837,1713,681,-3654
5838,1713,801,-3654
5839,1740,900,-3654
5840,1800,900,-3618
5841,1800,786,-3639
5842,1851,795,-3639
5843,1851,795,-3603
5844,1881,780,-3603
5845,1827,780,-3522
5846,1827,846,-3531
5847,1836,780,-3531
5848,1836,780,-3558
5849,1836,804,-3558
5850,1833,804,-3543
5851,1833,834,-3498
5852,1827,870,-3498
5853,1833,870,-3468
5854,1833,930,-3516
5855,1875,930,-3516
5856,1875,906,-3483
5857,1938,918,-3483
5858,1965,918,-3507
5859,1965,918,-3597
5860,2004,918,-3597
5861,2004,888,-3549
5862,2061,870,-3549
5863,1938,870,-3657
5864,1938,984,-3642
5865,1845,978,-3642
5866,1845,978,-3657
5867,1824,951,-3657
5868,1779,951,-3612
5869,1779,957,-3582
5870,1842,933,-3582
5871,1881,933,-3654
5872,1881,873,-3654
5873,1809,873,-3669
5874,1809,870,-3612
5875,1740,903,-3612
5876,1629,903,-3654
5877,1629,1014,-3618
5878,1605,1014,-3618
5879,1605,900,-3708
5880,1674,834,-3708
5881,1776,834,-3684
5882,1776,852,-3642
5883,1824,972,-3642
5884,1824,972,-3804
5885,1869,1080,-3804
5886,1881,1080,-3639
5887,1881,933,-3654
5888,1824,930,-3654
5889,1809,930,-3654
5890,1809,882,-3654
5891,1776,882,-3657
5892,1776,924,-3663
5893,1773,969,-3663
5894,1710,969,-3594
5895,1710,996,-3609
5896,1644,996,-3609
5897,1644,924,-3558
5898,1716,780,-3558
5899,1776,780,-3498
5900,1776,768,-3516
5901,1827,867,-3516
5902,1827,867,-3564
5903,1845,984,-3564
5904,1869,984,-3558
5905,1869,984,-3543
5906,1878,936,-3543
5907,1878,936,-3453
5908,1866,912,-3453
5909,1782,912,-3483
5910,1782,906,-3522
5911,1731,951,-3522
5912,1764,951,-3594
5913,1764,1035,-3564
5914,1761,1035,-3564
5915,1761,1008,-3612
5916,1860,993,-3612
5917,1809,993,-3567
5918,1809,954,-3678
5919,1854,954,-3678
5920,1854,909,-3678
5921,1887,906,-3678
5922,1860,906,-3714
5923,1860,930,-3723
5924,1902,990,-3723
5925,1902,990,-3654
5926,1899,882,-3654
5927,1797,882,-3609
5928,1797,975,-3642
5929,1749,924,-3642
5930,1686,924,-3603
5931,1686,960,-3603
5932,1629,960,-3609
5933,1629,948,-3738
5934,1692,1056,-3738
5935,1629,1056,-3915
5936,1629,870,-3909
5937,1938,870,-3909
5938,1938,720,-4038
5939,2031,798,-4038
5940,2106,798,-4341
5941,2106,987,-4632
5942,2175,1116,-4632
5943,2175,1116,-5031
5944,2196,510,-5031
5945,2214,510,-5172
5946,2214,-96,-5241
5947,2238,363,-5241
5948,2124,363,-5409
5949,2124,570,-5409
5950,2226,570,-5538
5951,2226,897,-5397
5952,2199,702,-5397
5953,2061,702,-5184
5954,2061,552,-5121
5955,1566,552,-5121
5956,1566,39,-5013
5957,1092,42,-5013
5958,1026,42,-4923
5959,1026,-66,-4626
5960,1122,-123,-4626
5961,1122,-123,-4479
5962,1311,-66,-4479
5963,1332,-66,-4431
5964,1332,-675,-4134
5965,1188,-702,-4134
5966,1188,-702,-3894
5967,867,-1002,-3894
5968,507,-1002,-3642
5969,507,-792,-3408
5970,249,-861,-3408
5971,297,-861,-3378
5972,297,-1083,-3378
5973,192,-1083,-3393
5974,192,-1419,-3378
5975,456,-1653,-3378
5976,543,-1653,-3180
5977,543,-1878,-3012
5978,903,-1878,-3012
5979,903,-2265,-2886
5980,1062,-2349,-2886
5981,1227,-2349,-2835
5982,1227,-2415,-2646
5983,1464,-2361,-2646
5984,1464,-2361,-2625
5985,1197,-2724,-2625
5986,1020,-2724,-2409
5987,1020,-2730,-2244
5988,1041,-2886,-2244
5989,948,-2886,-1953
5990,948,-2862,-1953
5991,1032,-2862,-1713
5992,1032,-3090,-1527
5993,1017,-2910,-1527
5994,1071,-2910,-1260
5995,1071,-3054,-1089
5996,1119,-3054,-1089
5997,1119,-3228,-960
5998,981,-3243,-960
5999,981,-3243,-699
6000,981,-3405,-519
6001,1086,-3405,-519
6002,1086,-3207,-354
6003,1086,-3090,-354
6004,1383,-3090,-51
6005,1383,-2994,279
6006,990,-3009,279
6007,990,-3009,480
6008,735,-3198,480
6009,699,-3198,765
6010,699,-3405,1143
6011,294,-3090,1143
6012,75,-3090,1347
6013,75,-2829,1497
6014,99,-2829,1497
6015,99,-2685,1824
6016,375,-2805,1824
6017,474,-2805,2250
6018,474,-2685,2286
6019,510,-2685,2286
6020,510,-2013,2586
6021,357,-1857,2586
6022,579,-1857,2781
6023,579,-1983,3024
6024,507,-2295,3024
6025,507,-2295,3360
6026,453,-1782,3360
6027,-93,-1782,3408
6028,-93,-1203,3606
6029,36,-861,3606
6030,123,-861,3684
6031,123,-1095,3684
6032,132,-1095,3840
6033,132,-1383,3801
6034,264,-1275,3801
6035,-81,-1275,3786
6036,-81,-1251,3861
6037,-33,-1251,3861
6038,-33,-1020,3741
6039,-84,-696,3741
6040,3,-696,3771
6041,3,-777,3810
6042,330,-996,3810
6043,330,-996,3759
6044,225,-1275,3759
6045,195,-1275,3570
6046,195,-1140,3645
6047,-144,-783,3645
6048,-429,-783,3666
6049,-429,-300,3666
6050,-282,-300,3852
6051,-282,18,3945
6052,-57,153,3945
6053,-300,153,4212
6054,-300,114,4302
6055,-492,114,4302
6056,-492,651,4527
6057,-897,1176,4527
6058,-1044,1176,4773
6059,-1044,1452,4869
6060,-1242,1452,4869
6061,-1242,1701,5019
6062,-1335,2028,5019
6063,-1491,2028,5286
6064,-1491,2169,5340
6065,-1368,2250,5340
6066,-1368,2250,5340
6067,-1266,2127,5340
6068,-1167,2127,5265
6069,-1167,1980,5184
6070,-936,1728,5184
6071,-987,1728,4983
6072,-987,1257,4983
6073,-894,1257,4797
6074,-894,1134,4608
6075,-852,1059,4608
6076,-678,1059,4512
6077,-678,864,4392
6078,-564,864,4392
6079,-564,462,4251
6080,-642,147,4251
6081,-606,147,4041
6082,-606,-78,3990
6083,-465,-177,3990
6084,-465,-177,3876
6085,-90,-183,3876
6086,-30,-183,3696
6087,-30,-564,3666
6088,78,-633,3666
6089,78,-633,3540
6090,243,-738,3540
6091,492,-738,3414
6092,492,-1086,3189
6093,450,-1494,3189
6094,402,-1494,3018
6095,402,-1677,3018
6096,225,-1677,2787
6097,225,-1728,2526
6098,633,-1701,2526
6099,999,-1701,2307
6100,999,-2070,2181
6101,1437,-2070,2181
6102,1437,-2328,2130
6103,1509,-2535,2130
6104,1296,-2535,1785
6105,1296,-2727,1584
6106,1251,-2757,1584
6107,1251,-2757,1329
6108,1245,-3060,1329
6109,1533,-3060,1188
6110,1533,-3114,1113
6111,1614,-3036,1113
6112,1512,-3036,882
6113,1512,-3207,882
6114,1539,-3207,780
6115,1539,-3303,606
6116,1563,-3465,606
6117,1818,-3465,561
6118,1818,-3336,420
6119,1539,-3336,420
6120,1539,-3432,150
6121,1539,-3357,150
6122,1416,-3357,123
6123,1416,-3516,15
6124,1476,-3516,15
6125,1476,-3333,-183
6126,1473,-3264,-183
6127,1368,-3264,-282
6128,1368,-3093,-522
6129,1251,-3135,-522
6130,1251,-3135,-780
6131,1458,-3309,-780
6132,1554,-3309,-981
6133,1554,-3078,-1266
6134,1539,-2811,-1266
6135,1584,-2811,-1662
6136,1584,-2889,-1662
6137,1704,-2889,-1977
6138,1704,-3297,-2157
6139,1893,-3009,-2157
6140,1725,-3009,-2445
6141,1725,-3177,-2601
6142,1428,-3177,-2601
6143,1428,-3054,-2664
6144,1455,-2733,-2664
6145,1362,-2733,-2691
6146,1362,-2586,-2709
6147,1446,-2586,-2709
6148,1446,-2733,-2730
6149,1455,-2616,-2730
6150,1296,-2616,-2694
6151,1296,-2316,-2694
6152,1239,-1962,-2694
6153,1239,-1962,-2910
6154,1431,-2298,-2910
6155,1605,-2298,-2859
6156,1605,-2106,-2916
6157,1470,-1710,-2916
6158,1269,-1710,-2991
6159,1269,-1272,-2991
6160,1344,-1272,-3147
6161,1344,-1806,-3321
6162,1458,-1443,-3321
6163,1416,-1443,-3432
6164,1416,-1254,-3714
6165,1266,-1254,-3714
6166,1266,-783,-3834
6167,741,-813,-3834
6168,1119,-813,-3879
6169,1119,-1143,-3930
6170,1524,-1014,-3930
6171,1524,-1014,-3804
6172,1710,-531,-3804
6173,1452,-531,-3879
6174,1452,-120,-4080
6175,1644,-153,-4080
6176,1644,-153,-4185
6177,1488,-87,-4185
6178,1674,-87,-4284
6179,1674,-84,-4170
6180,1500,78,-4170
6181,1497,78,-4143
6182,1497,324,-4155
6183,1482,324,-4155
6184,1482,480,-4275
6185,1551,396,-4275
6186,1617,396,-4374
6187,1617,417,-4314
6188,1725,624,-4314
6189,1725,624,-4446
6190,1902,810,-4446
6191,1962,810,-4596
6192,1962,702,-4656
6193,1845,678,-4656
6194,1845,678,-4686
6195,1716,765,-4686
6196,1761,765,-4617
6197,1761,945,-4611
6198,1893,870,-4611
6199,2004,870,-4590
6200,2004,879,-4542
6201,1710,879,-4542
6202,1710,807,-4485
6203,1764,735,-4485
6204,1557,735,-4446
6205,1557,888,-4446
6206,1539,888,-4446
6207,1539,804,-4380
6208,1449,684,-4380
6209,1488,684,-4236
6210,1488,843,-3999
6211,1671,936,-3999
6212,1671,936,-3888
6213,1707,1002,-3888
6214,1635,1002,-3915
6215,1635,996,-3924
6216,1308,891,-3924
6217,1626,891,-3864
6218,1626,534,-3864
6219,1830,534,-3594
6220,1830,726,-3612
6221,1836,987,-3612
6222,1782,987,-3357
6223,1782,1347,-3468
6224,1521,1347,-3468
6225,1521,1194,-3252
6226,1212,912,-3252
6227,828,912,-3180
6228,828,960,-3531
6229,828,603,-3531
6230,828,603,-3624
6231,864,1056,-3624
6232,1422,1056,-3573
6233,1422,1035,-3723
6234,1674,903,-3723
6235,1773,903,-3813
6236,1773,894,-3813
6237,2139,894,-3594
6238,2139,705,-3648
6239,1884,954,-3648
6240,1605,954,-3738
6241,1605,936,-3717
6242,1620,936,-3717
6243,1620,696,-3744
6244,1527,948,-3744
6245,1749,948,-3627
6246,1749,624,-3693
6247,1473,624,-3693
6248,1473,1089,-3762
6249,1371,1116,-3762
6250,1335,1116,-3813
6251,1335,1449,-4059
6252,1158,903,-4059
6253,1158,903,-4089
6254,1194,732,-4089
6255,1074,732,-3990
6256,1074,1074,-4230
6257,759,1197,-4230
6258,552,1197,-4386
6259,552,1116,-4386
6260,699,1116,-4266
6261,699,984,-3933
6262,1350,513,-3933
6263,1785,513,-3597
6264,1785,852,-3447
6265,1998,852,-3447
6266,1998,774,-3288
6267,2526,537,-3288
6268,2400,537,-2880
6269,2400,870,-2715
6270,1989,870,-2715
6271,1989,1626,-2664
6272,1677,1056,-2664
6273,1074,1056,-2976
6274,1074,1041,-3228
6275,918,645,-3228
6276,918,645,-3273
6277,1233,78,-3273
6278,1086,78,-3327
6279,1086,828,-3624
6280,1152,1065,-3624
6281,1728,1065,-3954
6282,1728,684,-3954
6283,2019,684,-3993
6284,2019,753,-3975
6285,2259,477,-3975
6286,2049,477,-3918
6287,2049,1242,-4044
6288,1836,1242,-4044
6289,1836,1719,-4449
6290,1500,1692,-4449
6291,1497,1692,-4581
6292,1497,1215,-4512
6293,1500,1215,-4512
6294,1500,516,-4356
6295,1566,546,-4356
6296,1410,546,-4053
6297,1410,423,-3978
6298,1449,783,-3978
6299,1449,783,-3918
6300,1395,855,-3918
6301,1266,855,-3789
6302,1266,981,-3579
6303,1125,990,-3579
6304,1002,990,-3453
6305,1002,891,-3453
6306,687,891,-3426
6307,687,816,-3411
6308,519,927,-3411
6309,621,927,-3537
6310,621,996,-3453
6311,852,996,-3453
6312,852,891,-3543
6313,1242,732,-3543
6314,1452,732,-3738
6315,1452,819,-3813
6316,1458,1059,-3813
6317,1458,1059,-4050
6318,1647,1278,-4050
6319,1881,1278,-4098
6320,1881,1023,-4059
6321,2112,816,-4059
6322,2112,816,-4014
6323,2112,816,-4014
6324,1971,816,-4098
6325,1971,906,-4125
6326,1953,1149,-4125
6327,2070,1149,-3933
6328,2070,891,-3789
6329,2013,891,-3789
6330,2013,768,-3753
6331,1800,783,-3753
6332,1620,783,-3678
6333,1620,963,-3522
6334,1416,963,-3522
6335,1416,1032,-3531
6336,1233,903,-3531
6337,1263,903,-3432
6338,1263,714,-3387
6339,1170,696,-3387
6340,1170,696,-3432
6341,1224,996,-3432
6342,1464,996,-3447
6343,1464,810,-3507
6344,1665,882,-3507
6345,1665,882,-3531
6346,1680,843,-3531
6347,1605,843,-3594
6348,1605,855,-3627
6349,1704,897,-3627
6350,1797,897,-3657
6351,1797,861,-3639
6352,1797,861,-3639
6353,1797,870,-3774
6354,1707,933,-3774
6355,1674,933,-3747
6356,1674,1146,-3777
6357,1797,1146,-3777
6358,1797,996,-3717
6359,1800,918,-3717
6360,1713,918,-3648
6361,1713,780,-3648
6362,1587,855,-3648
6363,1587,855,-3642
6364,1569,1002,-3642
6365,1773,1002,-3639
6366,1773,972,-3486
6367,1905,888,-3486
6368,1920,888,-3483
6369,1920,1032,-3462
6370,1803,1032,-3462
6371,1803,1008,-3582
6372,1659,1086,-3582
6373,1692,1086,-3537
6374,1692,918,-3516
6375,1797,918,-3516
6376,1797,780,-3531
6377,1800,888,-3531
6378,1755,888,-3612
6379,1755,1044,-3624
6380,1812,1089,-3624
6381,1812,1089,-3624
6382,1773,1044,-3624
6383,1881,1044,-3531
6384,1881,963,-3432
6385,1827,846,-3432
6386,1845,846,-3477
6387,1845,906,-3477
6388,1680,906,-3483
6389,1680,1050,-3567
6390,1644,1293,-3567
6391,1767,1293,-3531
6392,1767,1074,-3537
6393,1794,1074,-3537
6394,1794,909,-3531
6395,1725,912,-3531
6396,1779,912,-3609
6397,1779,921,-3639
6398,1740,921,-3639
6399,1740,1044,-3672
6400,1842,984,-3672
6401,1878,984,-3594
6402,1878,1026,-3612
6403,1773,1152,-3612
6404,1773,1152,-3654
6405,1677,1284,-3654
6406,1776,1284,-3654
6407,1776,1080,-3603
6408,1764,1008,-3603
6409,1707,1008,-3627
6410,1707,1095,-3627
6411,1662,1095,-3669
6412,1662,1128,-3552
6413,1749,1137,-3552
6414,1920,1137,-3543
6415,1920,1053,-3501
6416,1971,1053,-3501
6417,1971,954,-3528
6418,1875,1035,-3528
6419,1800,1035,-3477
6420,1800,1086,-3498
6421,1851,1080,-3498
6422,1851,1080,-3402
6423,1884,1044,-3402
6424,1842,1044,-3477
6425,1842,990,-3441
6426,1830,1038,-3441
6427,1773,1038,-3537
6428,1773,1098,-3537
6429,1797,1098,-3516
6430,1797,1131,-3477
6431,1860,975,-3477
6432,1851,975,-3441
6433,1851,942,-3426
6434,1818,942,-3426
6435,1818,1092,-3477
6436,1758,1122,-3477
6437,1755,1122,-3432
6438,1755,1191,-3447
6439,1827,1191,-3447
6440,1827,1077,-3417
6441,1854,957,-3417
6442,1881,957,-3456
6443,1881,1089,-3531
6444,1920,1041,-3531
6445,1920,1041,-3351
6446,1842,1137,-3351
6447,1866,1137,-3333
6448,1866,1107,-3366
6449,1725,1071,-3366
6450,1575,1071,-3486
6451,1575,1185,-3486
6452,1590,1185,-3531
6453,1590,1218,-3582
6454,1713,1035,-3582
6455,1818,1035,-3624
6456,1818,1113,-3804
6457,1728,1113,-3804
6458,1728,1293,-3852
6459,1773,1413,-3852
6460,1824,1413,-3900
6461,1824,1320,-3837
6462,2058,1161,-3837
6463,2058,1161,-3777
6464,2070,1200,-3777
6465,1878,1200,-3792
6466,1878,1173,-3753
6467,1731,1377,-3753
6468,1692,1377,-3723
6469,1692,1377,-3723
6470,1665,1377,-3759
6471,1665,1392,-3729
6472,1698,1125,-3729
6473,1803,1125,-3768
6474,1803,987,-3768
6475,1866,987,-3768
6476,1866,1110,-3717
6477,1923,1263,-3717
6478,2124,1263,-3513
6479,2124,1164,-3447
6480,2034,1032,-3447
6481,2034,1032,-3351
6482,1950,987,-3351
6483,1893,987,-3267
6484,1893,957,-3237
6485,1836,1011,-3237
6486,1875,1011,-3117
6487,1875,1008,-3117
6488,1971,1008,-3072
6489,1971,1008,-3060
6490,2001,981,-3060
6491,2100,981,-3096
6492,2100,1038,-3156
6493,2052,1038,-3156
6494,2052,1008,-3150
6495,2031,996,-3150
6496,2082,996,-3156
6497,2082,960,-3243
6498,2013,987,-3243
6499,2013,987,-3327
6500,1956,1014,-3327
6501,1911,1014,-3408
6502,1911,1077,-3468
6503,1968,1077,-3468
6504,1968,1077,-3564
6505,2004,1008,-3564
6506,2013,1008,-3528
6507,2013,1050,-3516
6508,1980,1062,-3516
6509,1953,1062,-3609
6510,1953,1092,-3678
6511,1980,1092,-3678
6512,1980,1050,-3609
6513,2001,1005,-3609
6514,2031,1005,-3603
6515,2031,957,-3522
6516,2112,957,-3522
6517,2112,1062,-3537
6518,2019,1158,-3537
6519,2076,1158,-3462
6520,2076,1074,-3381
6521,2157,921,-3381
6522,2157,921,-3363
6523,2067,858,-3363
6524,2058,858,-3408
6525,2058,996,-3363
6526,2001,1029,-3363
6527,2013,1029,-3372
6528,2013,1074,-3372
6529,1950,1074,-3453
6530,1950,990,-3477
6531,1863,909,-3477
6532,1812,909,-3468
6533,1812,933,-3639
6534,1773,933,-3639
6535,1773,900,-3693
6536,1929,858,-3693
6537,1989,858,-3858
6538,1989,981,-3870
6539,2250,1023,-3870
6540,2250,1023,-3894
6541,2289,984,-3894
6542,2280,984,-3984
6543,2280,936,-4038
6544,2190,1014,-4038
6545,2190,1014,-4239
6546,2058,912,-4239
6547,1956,912,-4431
6548,1956,753,-4560
6549,1758,612,-4560
6550,1734,612,-4506
6551,1734,525,-4665
6552,1698,525,-4665
6553,1698,504,-4782
6554,1518,504,-4782
6555,1515,504,-4866
6556,1515,510,-4866
6557,1278,510,-4866
6558,1278,441,-4947
6559,1200,495,-4947
6560,1191,495,-5022
6561,1191,342,-5046
6562,1161,111,-5046
6563,1161,111,-4926
6564,1275,153,-4926
6565,1383,153,-4797
6566,1383,-129,-4662
6567,1506,-9,-4662
6568,1491,-9,-4656
6569,1491,-147,-4656
6570,1473,-147,-4293
6571,1473,-24,-4149
6572,1227,-543,-4149
6573,1104,-543,-3993
6574,1104,-552,-3852
6575,1014,-552,-3852
6576,1014,-966,-3603
6577,1146,-987,-3603
6578,879,-987,-3471
6579,879,-981,-3327
6580,906,-1047,-3327
6581,906,-1047,-3411
6582,699,-1542,-3411
6583,762,-1542,-3321
6584,762,-1773,-3210
6585,717,-1965,-3210
6586,717,-1965,-3210
6587,666,-1800,-3210
6588,813,-1800,-3192
6589,813,-1887,-3207
6590,831,-2313,-3207
6591,933,-2313,-3087
6592,933,-2463,-3087
6593,885,-2463,-2937
6594,885,-2553,-2781
6595,972,-2442,-2781
6596,948,-2442,-2580
6597,948,-2574,-2493
6598,954,-2574,-2493
6599,954,-2826,-2358
6600,690,-2880,-2358
6601,432,-2880,-2208
6602,432,-3192,-1983
6603,330,-3237,-1983
6604,330,-3237,-1926
6605,234,-3276,-1926
6606,402,-3276,-1707
6607,402,-3195,-1611
6608,726,-3438,-1611
6609,726,-3438,-1221
6610,936,-3489,-1221
6611,921,-3489,-1110
6612,921,-3285,-843
6613,924,-3270,-843
6614,522,-3270,-675
6615,522,-3561,-675
6616,621,-3561,-492
6617,621,-3636,-288
6618,693,-3351,-288
6619,699,-3351,-48
6620,699,-3330,321
6621,663,-3330,321
6622,663,-3603,531
6623,570,-3210,531
6624,624,-3210,777
6625,624,-2988,936
6626,759,-3072,936
6627,759,-3072,1308
6628,471,-3438,1308
6629,420,-3438,1644
6630,420,-3141,1728
6631,330,-2760,1728
6632,402,-2760,2031
6633,402,-2733,2031
6634,606,-2733,2262
6635,606,-2805,2457
6636,405,-2730,2457
6637,474,-2730,2526
6638,474,-2517,2697
6639,477,-2517,2697
6640,477,-2427,2781
6641,582,-2412,2781
6642,249,-2412,2934
6643,249,-2376,3048
6644,231,-2376,3048
6645,231,-2394,3012
6646,276,-2409,3012
6647,114,-2409,3093
6648,114,-2184,3315
6649,81,-1740,3315
6650,81,-1740,3318
6651,-90,-1605,3318
6652,150,-1605,3594
6653,150,-1554,3774
6654,60,-1470,3774
6655,-21,-1470,3945
6656,-21,-1335,3945
6657,-228,-1335,4095
6658,-228,-906,4182
6659,-453,-705,4182
6660,-492,-705,4203
6661,-492,-693,4368
6662,-420,-693,4368
6663,-420,-669,4503
6664,-309,-393,4503
6665,-369,-393,4647
6666,-369,-246,4743
6667,-321,-102,4743
6668,-321,-102,4695
6669,-492,-129,4695
6670,-630,-129,4710
6671,-630,-216,4608
6672,-705,-252,4608
6673,-705,-252,4638
6674,-693,-297,4638
6675,-435,-297,4578
6676,-435,-252,4509
6677,-360,-252,4509
6678,-333,-252,4398
6679,-333,-345,4443
6680,-273,-345,4443
6681,-273,-354,4458
6682,-201,-438,4458
6683,-168,-438,4512
6684,-168,-402,4608
6685,-267,-402,4608
6686,-267,-411,4557
6687,-369,-495,4557
6688,-372,-495,4518
6689,-372,-609,4362
6690,-510,-774,4362
6691,-510,-774,4386
6692,-666,-801,4386
6693,-573,-801,4338
6694,-573,-639,4326
6695,-357,-777,4326
6696,-102,-777,4227
6697,-102,-1035,4227
6698,-90,-1035,4002
6699,-90,-1203,3834
6700,-246,-1497,3834
6701,-96,-1497,3645
6702,-96,-1701,3408
6703,87,-1701,3408
6704,87,-1731,3324
6705,78,-2013,3324
6706,57,-2013,3042
6707,57,-2199,2928
6708,414,-2199,2928
6709,414,-2286,2751
6710,693,-2277,2751
6711,696,-2277,2568
6712,696,-2460,2481
6713,750,-2667,2481
6714,750,-2667,2277
6715,579,-2937,2277
6716,534,-2937,2004
6717,534,-3030,2001
6718,555,-2982,2001
6719,783,-2982,1845
6720,783,-2709,1845
6721,780,-2709,1605
6722,780,-3009,1398
6723,714,-3387,1398
6724,840,-3387,1113
6725,840,-3642,1011
6726,834,-3642,1011
6727,834,-3318,735
6728,957,-3057,735
6729,1041,-3057,546
6730,1041,-3264,285
6731,1179,-3264,285
6732,1179,-3525,-48
6733,1377,-3690,-48
6734,1458,-3690,-66
6735,1458,-3432,-318
6736,1335,-3393,-318
6737,1335,-3393,-447
6738,1215,-3387,-447
6739,1140,-3387,-654
6740,1140,-3420,-840
6741,1113,-3243,-840
6742,1041,-3243,-1059
6743,1041,-3276,-1059
6744,1161,-3276,-1305
6745,1161,-3237,-1380
6746,1269,-3123,-1380
6747,1371,-3123,-1575
6748,1371,-3111,-1758
6749,1578,-3111,-1758
6750,1578,-3045,-1737
6751,1611,-2871,-1737
6752,1617,-2871,-1842
6753,1617,-2403,-2058
6754,1560,-2439,-2058
6755,1560,-2439,-2217
6756,1608,-2589,-2217
6757,1797,-2589,-2334
6758,1797,-2742,-2508
6759,1368,-2370,-2508
6760,1413,-2370,-2670
6761,1413,-2055,-2670
6762,1497,-2055,-3030
6763,1497,-2295,-3282
6764,1467,-2091,-3282
6765,1647,-2091,-3348
6766,1647,-1944,-3396
6767,1743,-1944,-3396
6768,1743,-1755,-3336
6769,2001,-1821,-3336
6770,1989,-1821,-3426
6771,1989,-1659,-3411
6772,1935,-1494,-3411
6773,1935,-1494,-3462
6774,1647,-1431,-3462
6775,1572,-1431,-3483
6776,1572,-1158,-3633
6777,1566,-1350,-3633
6778,1665,-1350,-3612
6779,1665,-1359,-3612
6780,1587,-1359,-3639
6781,1587,-1200,-3573
6782,1449,-840,-3573
6783,1626,-840,-3516
6784,1626,-882,-3633
6785,1689,-882,-3633
6786,1689,-753,-3612
6787,1902,-624,-3612
6788,1893,-624,-3693
6789,1893,-732,-3639
6790,1761,-732,-3639
6791,1761,-459,-3681
6792,1965,-423,-3681
6793,2232,-423,-3768
6794,2232,-186,-3933
6795,2292,-192,-3933
6796,2292,-192,-4068
6797,2283,-144,-4068
6798,2181,-144,-4185
6799,2181,51,-4290
6800,1935,-36,-4290
6801,2127,-36,-4308
6802,2127,-135,-4308
6803,2163,-135,-4323
6804,2163,36,-4371
6805,2094,297,-4371
6806,1956,297,-4434
6807,1956,510,-4626
6808,1671,510,-4626
6809,1671,306,-4479
6810,1932,9,-4479
6811,1917,9,-4542
6812,1917,114,-4542
6813,1902,141,-4542
6814,1902,141,-4641
6815,2001,396,-4641
6816,2037,396,-4632
6817,2037,348,-4431
6818,2199,228,-4431
6819,2118,228,-4329
6820,2118,159,-4329
6821,2016,159,-4254
6822,2016,234,-4128
6823,1779,315,-4128
6824,1686,315,-3978
6825,1686,297,-3804
6826,1575,297,-3804
6827,1575,315,-3624
6828,1578,249,-3624
6829,1608,249,-3498
6830,1608,180,-3471
6831,1620,135,-3471
6832,1620,135,-3438
6833,1635,171,-3438
6834,1659,171,-3312
6835,1659,285,-3342
6836,1842,360,-3342
6837,1842,360,-3276
6838,1944,375,-3276
6839,1962,375,-3366
6840,1962,357,-3438
6841,1986,315,-3438
6842,1962,315,-3411
6843,1962,339,-3516
6844,2091,339,-3516
6845,2091,348,-3612
6846,2193,339,-3612
6847,2250,339,-3624
6848,2250,318,-3693
6849,2193,318,-3693
