sequence,AccelerometerX,AccelerometerY,AccelerometerZ
10094,231,4107,-162
10095,183,4107,-57
10096,183,4203,-57
10097,141,4203,-81
10098,141,4050,-117
10099,33,3987,-117
10100,-87,3987,-201
10101,-87,3903,-201
10102,42,3903,-102
10103,42,3912,45
10104,-39,4116,45
10105,-246,4116,165
10106,-246,4206,165
10107,-153,4206,99
10108,-153,4134,45
10109,177,4005,45
10110,390,4005,-138
10111,390,3984,-138
10112,447,3984,-306
10113,447,3957,-357
10114,432,3963,-357
10115,432,3963,-186
10116,300,4152,-186
10117,336,4152,-81
10118,336,4299,-147
10119,516,4287,-147
10120,516,4287,-162
10121,606,4299,-162
10122,732,4299,-213
10123,732,4302,-282
10124,792,4356,-282
10125,792,4356,-111
10126,759,4452,-111
10127,774,4452,-111
10128,774,4395,-192
10129,864,4395,-192
10130,864,4395,-243
10131,798,4299,-243
10132,987,4299,-216
10133,987,4458,-147
10134,1077,4659,-147
10135,1077,4659,9
10136,966,4875,9
10137,1137,4875,-48
10138,1137,4725,-21
10139,1212,4551,-21
10140,1212,4551,48
10141,1116,4692,48
10142,1254,4692,9
10143,1254,4671,-66
10144,1488,4527,-66
10145,1488,4527,-42
10146,1302,4404,-42
10147,1038,4404,-66
10148,1038,4380,78
10149,1056,4380,78
10150,1056,4611,90
10151,1590,4953,90
10152,2295,4953,90
10153,2295,4911,0
10154,2928,4911,0
10155,2928,4761,63
10156,2958,4566,63
10157,2571,4566,30
10158,2571,4563,39
10159,2223,4563,39
10160,2223,4539,99
10161,1917,4344,99
10162,1983,4344,30
10163,1983,4158,84
10164,2262,4158,84
10165,2262,3921,120
10166,2346,3867,120
10167,2301,3867,228
10168,2301,3819,270
10169,2541,3819,270
10170,2541,3627,249
10171,2718,3333,249
10172,2844,3333,303
10173,2844,3165,360
10174,2745,3165,360
10175,2745,3027,285
10176,2700,2940,285
10177,2625,2940,396
10178,2625,2739,324
10179,2697,2739,324
10180,2697,2355,396
10181,3009,2382,396
10182,3327,2382,420
10183,3327,2322,420
10184,3480,2322,384
10185,3480,2208,381
10186,3282,1980,381
10187,2949,1980,351
10188,2949,1437,351
10189,3006,1437,336
10190,3006,1440,294
10191,3291,1533,294
10192,3492,1533,336
10193,3492,1257,336
10194,3549,1257,324
10195,3549,1161,339
10196,3558,1008,339
10197,3588,1008,321
10198,3588,933,321
10199,3516,933,309
10200,3516,618,270
10201,3576,606,270
10202,3576,606,294
10203,3543,315,294
10204,3522,315,240
10205,3522,237,279
10206,3183,-60,279
10207,3183,-60,375
10208,2952,-357,375
10209,2625,-357,369
10210,2625,-477,516
10211,2577,-636,516
10212,2577,-636,600
10213,2637,-720,600
10214,2724,-720,696
10215,2724,-636,657
10216,2769,-567,657
10217,2769,-567,591
10218,2730,-726,591
10219,2604,-726,609
10220,2604,-846,687
10221,2709,-681,687
10222,2709,-681,687
10223,2472,-930,687
10224,2352,-930,615
10225,2352,-837,525
10226,2706,-435,525
10227,2706,-435,474
10228,3072,-240,474
10229,3372,-240,351
10230,3372,-219,309
10231,3399,-159,309
10232,3399,-159,324
10233,3207,-117,324
10234,3189,-117,456
10235,3189,102,300
10236,3348,228,300
10237,3348,228,273
10238,3177,90,273
10239,3036,90,303
10240,3036,369,294
10241,3162,369,294
10242,3162,987,351
10243,3411,972,351
10244,3507,972,294
10245,3507,1044,336
10246,3363,1044,336
10247,3363,1302,273
10248,3348,1332,273
10249,3300,1332,234
10250,3300,1500,243
10251,3291,1500,243
10252,3291,1860,204
10253,3363,1896,204
10254,3138,1896,189
10255,3138,1926,54
10256,2769,1926,54
10257,2769,2211,54
10258,2700,2448,54
10259,2904,2448,99
10260,2904,2778,138
10261,3222,2778,138
10262,3222,2958,105
10263,3234,3201,105
10264,2946,3201,105
10265,2946,3354,105
10266,2913,3354,60
10267,2913,3522,-51
10268,2967,3648,-51
10269,2895,3648,-66
10270,2895,3750,-66
10271,2595,3750,-96
10272,2595,3672,-33
10273,2283,3867,-33
10274,2262,3867,-81
10275,2262,4062,-81
10276,2220,4062,-81
10277,2220,3993,-72
10278,2190,4005,-72
10279,2340,4005,-57
10280,2340,4377,-57
10281,2454,4377,-42
10282,2454,4680,-141
10283,2199,4566,-141
10284,2199,4566,-231
10285,1764,4359,-231
10286,1611,4359,-372
10287,1611,4317,-384
10288,1608,4344,-384
10289,1608,4344,-423
10290,1746,4563,-423
10291,1674,4563,-372
10292,1674,4620,-228
10293,1677,4578,-228
10294,1677,4578,-156
10295,1350,4617,-156
10296,1221,4617,-132
10297,1221,4647,-162
10298,1284,4602,-162
10299,1284,4602,-186
10300,1308,4605,-186
10301,1431,4605,-267
10302,1431,4539,-246
10303,1347,4446,-246
10304,1347,4446,-318
10305,963,4368,-318
10306,759,4368,-246
10307,759,4404,-261
10308,855,4425,-261
10309,855,4425,-198
10310,990,4443,-198
10311,804,4443,-201
10312,804,4413,-162
10313,549,4422,-162
10314,549,4422,-81
10315,459,4395,-81
10316,555,4395,-153
10317,555,4302,-168
10318,522,4224,-168
10319,522,4224,-63
10320,507,4263,-63
10321,357,4263,15
10322,357,4167,93
10323,300,4167,93
10324,300,4215,99
10325,147,4263,99
10326,141,4263,90
10327,141,4164,75
10328,255,4164,75
10329,255,4143,108
10330,300,4239,108
10331,216,4239,99
10332,216,4254,63
10333,63,4254,63
10334,63,4149,90
10335,81,4110,90
10336,93,4110,15
10337,93,4182,39
10338,81,4182,39
10339,81,4170,30
10340,141,4137,30
10341,129,4137,3
10342,129,4107,135
10343,21,4107,135
10344,21,4155,84
10345,-117,3960,84
10346,-75,3960,75
10347,-75,4023,99
10348,12,4023,99
10349,12,4140,159
10350,-39,4161,159
10351,-60,4161,120
10352,-60,4074,69
10353,-33,4074,69
10354,-33,4002,78
10355,-30,4068,78
10356,-48,4068,75
10357,-48,4056,24
10358,-63,4056,24
10359,-63,4026,-36
10360,-147,4005,-36
10361,-60,4005,-87
10362,-60,3987,-72
10363,-6,3987,-72
10364,-6,4119,-63
10365,33,4215,-63
10366,138,4215,9
10367,138,4134,9
10368,93,4134,-36
10369,93,4113,-72
10370,42,4113,-72
10371,-42,4113,-87
10372,-42,3999,-87
10373,-78,3999,-111
10374,-78,3972,-81
10375,45,4062,-81
10376,177,4062,-66
10377,177,4143,-66
10378,141,4143,-48
10379,141,4119,-6
10380,75,4122,-6
10381,75,4122,18
10382,63,4065,18
10383,105,4065,-66
10384,105,4062,3
10385,129,4146,3
10386,129,4146,-33
10387,153,4143,-33
10388,114,4143,9
10389,114,4158,-27
10390,72,4137,-27
10391,72,4137,-51
10392,51,4080,-51
10393,69,4080,-78
10394,69,4137,-51
10395,120,4146,-51
10396,120,4146,-18
10397,84,4158,-18
10398,45,4158,-108
10399,45,4119,30
10400,-6,4044,30
10401,-6,4044,-51
10402,-111,4038,-51
10403,-42,4038,0
10404,-42,4065,-12
10405,-27,4065,-12
10406,-27,4131,-21
10407,18,4110,-21
10408,-42,4110,-51
10409,-42,4107,-81
10410,-36,4107,-81
10411,-36,4107,-21
10412,-87,4125,-21
10413,-27,4125,-78
10414,-27,4038,-51
10415,-12,4038,-51
10416,-12,4044,-48
10417,-45,4068,-48
10418,-78,4068,-87
10419,-78,4080,-27
10420,-51,4080,-27
10421,-51,4104,-57
10422,-81,4056,-57
10423,-87,4056,-81
10424,-87,4053,-87
10425,-75,4053,-87
10426,-75,4044,-87
10427,-75,4104,-87
10428,-12,4104,-126
10429,-12,4083,-33
10430,-42,4083,-33
10431,-42,4092,-33
10432,-60,4104,-33
10433,-60,4104,-78
10434,-60,4086,-78
10435,-33,4086,-78
10436,-33,4092,-108
10437,24,4101,-108
10438,84,4101,-153
10439,84,4137,-153
10440,57,4137,-153
10441,57,4149,-123
10442,9,4137,-123
10443,69,4137,-93
10444,69,4125,-93
10445,51,4125,-192
10446,51,4095,-147
10447,27,4095,-147
10448,24,4095,-138
10449,24,4113,-138
10450,21,4113,-6
10451,21,4137,-18
10452,36,4134,-18
10453,36,4134,-93
10454,54,4101,-93
10455,33,4101,-27
10456,33,4086,-66
10457,39,4068,-66
10458,39,4068,-72
10459,9,4071,-72
10460,87,4071,-87
10461,87,4119,-117
10462,126,4122,-117
10463,126,4122,-141
10464,72,4137,-141
10465,-42,4137,-102
10466,-42,4023,-57
10467,-51,4074,-57
10468,-51,4074,-48
10469,42,4131,-48
10470,36,4131,-111
10471,36,4107,-108
10472,-27,4113,-108
10473,-27,4113,-93
10474,-12,4092,-93
10475,0,4092,-81
10476,0,4080,-141
10477,-27,4110,-141
10478,-27,4110,-66
10479,24,4068,-66
10480,-6,4068,-81
10481,-6,4128,-96
10482,-57,4092,-96
10483,-57,4092,-81
10484,-15,4113,-81
10485,-24,4113,-36
10486,-24,4134,-126
10487,-63,4062,-126
10488,-63,4062,-87
10489,-9,4110,-87
10490,45,4110,-111
10491,45,4131,-102
10492,96,4185,-102
10493,96,4185,-168
10494,24,4146,-168
10495,6,4146,-48
10496,6,4095,-108
10497,51,4095,-108
10498,51,4071,-132
10499,39,4116,-132
10500,75,4116,-108
10501,75,4122,-108
10502,102,4122,-108
10503,102,4149,-117
10504,105,4098,-117
10505,42,4098,-132
10506,42,4083,-117
10507,84,4083,-117
10508,84,4050,-183
10509,84,4143,-183
10510,69,4143,-123
10511,69,4101,-183
10512,93,4101,-183
10513,93,4089,-123
10514,15,4113,-123
10515,-12,4113,-48
10516,-12,4104,-42
10517,111,4104,-42
10518,111,4035,-111
10519,60,4137,-111
10520,24,4137,-153
10521,24,4083,-198
10522,21,4083,-198
10523,21,4089,-207
10524,84,4083,-207
10525,75,4083,-186
10526,75,4098,-78
10527,72,4098,-78
10528,72,4104,-153
10529,39,4098,-153
10530,42,4098,-117
10531,42,4131,-57
10532,87,4131,-57
10533,87,4158,-123
10534,171,4191,-123
10535,264,4191,-156
10536,264,4194,-126
10537,189,4194,-126
10538,189,4176,-108
10539,105,4047,-108
10540,162,4047,-228
10541,162,4098,-228
10542,231,4098,-183
10543,231,4161,-153
10544,303,4209,-153
10545,414,4209,-141
10546,414,4311,-141
10547,624,4311,-168
10548,624,4356,-117
10549,834,4323,-117
10550,933,4323,-246
10551,933,4422,-246
10552,1020,4422,-237
10553,1020,4437,-231
10554,1104,4365,-231
10555,468,4365,-306
10556,468,4176,-306
10557,198,4176,-342
10558,198,4110,-423
10559,465,4260,-423
10560,1005,4260,-408
10561,1005,4395,-408
10562,1533,4395,-327
10563,1533,4593,-117
10564,1758,4710,-117
10565,1758,4710,-231
10566,1509,4614,-231
10567,1113,4614,-237
10568,1113,4422,-357
10569,1161,4311,-357
10570,1161,4311,-402
10571,1419,4380,-402
10572,1566,4380,-297
10573,1566,4524,-267
10574,1773,4713,-267
10575,1773,4713,-333
10576,2019,4701,-333
10577,2250,4701,-252
10578,2250,4521,-318
10579,2070,4323,-318
10580,2070,4323,-312
10581,1869,4197,-312
10582,1923,4197,-231
10583,1923,4308,-162
10584,2112,4311,-162
10585,2112,4311,-132
10586,2250,4344,-132
10587,2532,4344,-126
10588,2532,4305,-66
10589,2850,4110,-66
10590,2850,4110,-207
10591,2877,3951,-207
10592,2547,3951,-171
10593,2547,3555,-108
10594,2292,3447,-108
10595,2292,3447,-87
10596,2418,3495,-87
10597,2709,3495,0
10598,2709,3408,-18
10599,2805,3033,-18
10600,2805,3033,-48
10601,2709,3024,-48
10602,2745,3024,30
10603,2745,2910,-27
10604,2946,2910,-27
10605,2946,2793,-102
10606,2961,2631,-102
10607,3084,2631,-63
10608,3084,2745,-126
10609,3225,2745,-126
10610,3225,2514,-87
10611,3363,2322,-87
10612,3297,2322,-171
10613,3297,2277,-201
10614,3069,2277,-201
10615,3069,1758,-183
10616,2973,1824,-183
10617,2949,1824,-156
10618,2949,1842,-102
10619,3210,1842,-102
10620,3210,1491,-198
10621,3465,1335,-198
10622,3501,1335,-111
10623,3501,927,-51
10624,3450,927,-51
10625,3450,936,-27
10626,3042,567,-27
10627,2889,567,3
10628,2889,564,30
10629,2955,564,30
10630,2955,285,69
10631,2982,12,69
10632,3090,12,153
10633,3090,180,273
10634,2982,180,273
10635,2982,-144,345
10636,2955,-165,345
10637,2880,-165,336
10638,2880,-78,390
10639,2829,-78,390
10640,2829,-291,465
10641,2829,-453,465
10642,2655,-453,366
10643,2655,-435,384
10644,2472,-435,384
10645,2472,-450,354
10646,2577,-357,354
10647,2712,-357,261
10648,2712,9,261
10649,2931,9,225
10650,2931,165,114
10651,3135,168,114
10652,3147,168,78
10653,3147,159,78
10654,3249,159,165
10655,3249,306,159
10656,3363,798,159
10657,3525,798,225
10658,3525,579,225
10659,3579,579,84
10660,3579,843,30
10661,3522,723,30
10662,3423,723,24
10663,3423,729,24
10664,3624,729,120
10665,3624,1200,99
10666,3612,999,99
10667,3612,999,93
10668,3576,990,93
10669,3315,990,159
10670,3315,1236,273
10671,3207,1404,273
10672,3207,1404,234
10673,3174,1572,234
10674,3342,1572,303
10675,3342,1824,339
10676,3420,1959,339
10677,3420,1959,411
10678,3351,2160,411
10679,3303,2160,396
10680,3303,2505,228
10681,3264,2613,228
10682,3264,2613,123
10683,3198,2940,123
10684,3315,2940,138
10685,3315,3180,198
10686,3456,3114,198
10687,3456,3114,210
10688,3411,3033,210
10689,3126,3033,210
10690,3126,3024,303
10691,2907,3138,303
10692,2907,3138,309
10693,2661,3213,309
10694,2589,3213,270
10695,2589,3180,195
10696,2586,3321,195
10697,2586,3321,234
10698,2619,3552,234
10699,2568,3552,270
10700,2568,3930,321
10701,2490,3951,321
10702,2490,3951,234
10703,2292,3798,234
10704,2139,3798,150
10705,2139,3843,144
10706,1959,3903,144
10707,1959,3903,123
10708,1998,3897,123
10709,2241,3897,114
10710,2241,3981,273
10711,2085,3981,273
10712,2085,4047,444
10713,1710,4131,444
10714,1380,4131,441
10715,1380,4029,336
10716,1329,4029,336
10717,1329,4074,159
10718,1425,4182,159
10719,1437,4182,108
10720,1437,4113,105
10721,1176,4113,105
10722,1176,4029,84
10723,999,4146,84
10724,1080,4146,174
10725,1080,4308,189
10726,1362,4308,189
10727,1362,4428,213
10728,1524,4662,213
10729,1431,4662,159
10730,1431,4632,168
10731,1158,4632,168
10732,1158,4590,93
10733,1053,4518,93
10734,1017,4518,60
10735,1017,4533,30
10736,1047,4533,30
10737,1047,4650,9
10738,900,4680,9
10739,825,4680,-57
10740,825,4611,-66
10741,687,4611,-66
10742,687,4467,-123
10743,687,4410,-123
10744,765,4410,-168
10745,765,4407,-168
10746,660,4407,-72
10747,660,4284,-123
10748,567,4188,-123
10749,450,4188,0
10750,450,4206,0
10751,417,4206,15
10752,417,4260,153
10753,399,4119,153
10754,294,4119,144
10755,294,4092,144
10756,210,4092,138
10757,210,4065,189
10758,123,4110,189
10759,174,4110,93
10760,174,4110,93
10761,183,4110,153
10762,183,4071,129
10763,132,4173,129
10764,132,4173,108
10765,132,4146,108
10766,237,4146,69
10767,237,4107,3
10768,96,4089,3
10769,96,4089,3
10770,108,4101,3
10771,132,4101,45
10772,132,4164,138
10773,186,4146,138
10774,186,4146,93
10775,126,4113,93
10776,72,4113,105
10777,72,4119,99
10778,72,4122,99
10779,72,4122,114
10780,-12,4113,114
10781,-60,4113,105
10782,-60,4083,99
10783,-27,4080,99
10784,-27,4080,159
10785,-90,4101,159
10786,42,4101,123
10787,42,4161,129
10788,45,4095,129
10789,45,4095,78
10790,-6,4098,78
10791,69,4098,120
10792,69,4116,63
10793,42,4095,63
10794,42,4095,39
10795,42,4086,39
10796,18,4086,45
10797,18,4047,33
10798,9,4065,33
10799,9,4065,-93
10800,96,4092,-93
10801,171,4092,-36
10802,171,4050,-36
10803,90,4137,-36
10804,90,4137,63
10805,210,4035,63
10806,39,4035,0
10807,39,4116,-33
10808,78,4116,-33
10809,78,4116,-57
10810,180,4002,-57
10811,21,4002,-51
10812,21,4113,-21
10813,15,4113,-21
10814,15,4092,3
10815,60,4068,3
10816,69,4068,-33
10817,69,4125,-102
10818,156,4125,-102
10819,156,4107,-132
10820,78,4050,-132
10821,78,4050,-117
10822,78,4083,-117
10823,111,4083,-117
10824,111,4122,-51
10825,156,4134,-51
10826,123,4134,-27
10827,123,4089,-36
10828,75,4089,-36
10829,75,4056,15
10830,93,4020,15
10831,96,4020,-66
10832,96,4104,-18
10833,105,4104,-18
10834,105,4140,-63
10835,93,4116,-63
10836,72,4116,-93
10837,72,4071,-117
10838,21,4071,-117
10839,21,4047,-87
10840,84,4086,-87
10841,90,4086,-138
10842,90,4086,-63
10843,90,4086,-63
10844,90,4092,-48
10845,39,4098,-48
10846,48,4098,33
10847,48,4056,33
10848,63,4056,-27
10849,63,4092,-51
10850,63,4119,-51
10851,108,4119,-51
10852,108,4065,-51
10853,123,4065,-81
10854,123,4080,-81
10855,93,4110,-81
10856,90,4110,-6
10857,90,4050,-6
10858,108,4050,-27
10859,108,4101,-18
10860,108,4092,-18
10861,126,4092,-36
10862,126,4104,-36
10863,105,4104,-27
10864,105,4092,24
10865,60,4101,24
10866,81,4101,18
10867,81,4122,18
10868,153,4122,-27
10869,153,4134,-33
10870,123,4125,-33
10871,96,4125,-63
10872,96,4140,-63
10873,114,4140,-102
10874,114,4116,-57
10875,138,4098,-57
10876,138,4098,3
10877,105,4116,3
10878,87,4116,-78
10879,87,4101,-63
10880,84,4158,-63
10881,84,4158,-42
10882,105,4113,-42
10883,105,4113,-33
10884,105,4086,-96
10885,96,4086,-96
10886,96,4086,-81
10887,114,4104,-81
10888,102,4104,-126
10889,102,4116,-111
10890,78,4122,-111
10891,78,4122,-117
10892,27,4059,-117
10893,60,4059,-162
10894,60,4053,-111
10895,120,4098,-111
10896,120,4098,-87
10897,180,4131,-87
10898,96,4131,-36
10899,96,4089,-123
10900,-18,4062,-123
10901,-18,4062,-162
10902,54,4047,-162
10903,120,4047,-171
10904,120,4083,-132
10905,87,4137,-132
10906,87,4137,-66
10907,159,4071,-66
10908,78,4071,-78
10909,78,4071,-87
10910,96,4035,-87
10911,96,4035,-117
10912,24,4101,-117
10913,27,4101,-51
10914,27,4053,-102
10915,78,4101,-102
10916,78,4101,-81
10917,165,4119,-81
10918,111,4119,-141
10919,111,4104,-168
10920,102,4134,-168
10921,102,4134,-192
10922,57,4137,-192
10923,96,4137,-117
10924,96,4065,-36
10925,84,4053,-36
10926,84,4053,-147
10927,108,4086,-147
10928,45,4086,-102
10929,45,4086,-72
10930,105,4119,-72
10931,105,4119,-21
10932,111,4107,-21
10933,93,4107,-117
10934,93,4098,-51
10935,105,4086,-51
10936,105,4086,-87
10937,96,4068,-87
10938,45,4068,-63
10939,45,4098,-72
10940,39,4095,-72
10941,39,4095,-66
10942,153,4146,-66
10943,177,4146,-81
10944,177,4122,-72
10945,120,4074,-72
10946,120,4074,-123
10947,90,4104,-123
10948,141,4104,-81
10949,141,4125,-81
10950,138,4125,-81
10951,138,4134,-78
10952,180,4110,-78
10953,156,4110,-168
10954,156,4086,-93
10955,162,4086,-93
10956,162,4134,-87
10957,162,4056,-87
10958,129,4056,-108
10959,129,4149,-87
10960,156,4149,-87
10961,156,4101,-111
10962,165,4098,-111
10963,111,4098,-138
10964,111,4089,-132
10965,72,4089,-132
10966,72,4074,-102
10967,63,4062,-102
10968,126,4062,-72
10969,126,4101,-81
10970,138,4101,-81
10971,138,4110,-96
10972,72,4074,-96
10973,-18,4074,-117
10974,-18,4074,-156
10975,-18,4074,-156
10976,-18,4056,-186
10977,36,4110,-186
10978,72,4110,-123
10979,72,4146,-138
10980,96,4146,-138
10981,96,4068,-156
10982,63,4086,-156
10983,-6,4086,-78
10984,-6,4083,-81
10985,27,4083,-81
10986,27,4074,-33
10987,162,4107,-33
10988,159,4107,-42
10989,159,4125,-42
10990,105,4125,-63
10991,105,4143,-87
10992,105,4101,-87
10993,96,4101,-111
10994,96,4122,-111
10995,132,4122,-108
10996,132,4101,-66
10997,183,4143,-66
10998,189,4143,-48
10999,189,4104,-48
11000,165,4104,-63
11001,165,4131,-81
11002,147,4101,-81
11003,132,4101,-42
11004,132,4098,-42
11005,126,4098,-33
11006,126,4113,-87
11007,165,4101,-87
11008,165,4101,-96
11009,165,4104,-96
11010,141,4104,-102
11011,141,4134,-183
11012,111,4095,-183
11013,111,4095,-132
11014,123,4113,-132
11015,87,4113,-138
11016,87,4095,-153
11017,147,4131,-153
11018,147,4131,-123
11019,162,4110,-123
11020,141,4110,-108
11021,141,4035,-78
11022,90,4074,-78
11023,90,4074,-123
11024,111,4089,-123
11025,111,4089,-108
11026,111,4080,-117
11027,156,4134,-117
11028,156,4134,-66
11029,153,4134,-66
11030,111,4134,-102
11031,111,4089,-147
11032,69,4047,-147
11033,69,4047,-117
11034,69,4089,-117
11035,63,4089,-96
11036,63,4104,-57
11037,153,4116,-57
11038,153,4116,-102
11039,132,4110,-102
11040,126,4110,-36
11041,126,4122,-81
11042,42,4068,-81
11043,42,4068,-132
11044,24,4089,-132
11045,24,4089,-123
11046,24,4113,-102
11047,90,4113,-102
11048,90,4113,-87
11049,102,4074,-87
11050,63,4074,-111
11051,63,4071,-141
11052,3,4053,-141
11053,3,4053,-111
11054,42,4062,-111
11055,60,4062,-42
11056,60,4116,-33
11057,33,4116,-33
11058,33,4164,-48
11059,75,4065,-48
11060,93,4065,-18
11061,93,4062,-63
11062,54,4062,-63
11063,54,4071,-102
11064,105,4095,-102
11065,201,4095,-51
11066,201,4098,-27
11067,177,4098,-27
11068,177,4149,-33
11069,147,4086,-33
11070,213,4086,-57
11071,213,4092,-57
11072,270,4092,-57
11073,270,4143,-81
11074,345,4140,-81
11075,303,4140,-111
11076,303,4125,-87
11077,387,4125,-87
11078,387,4143,-147
11079,414,4209,-147
11080,501,4209,-93
11081,501,4251,-162
11082,645,4251,-162
11083,645,4221,-231
11084,558,4245,-231
11085,483,4245,-222
11086,483,4206,-138
11087,525,4206,-138
11088,525,4137,-111
11089,510,4185,-111
11090,585,4185,-141
11091,585,4176,-141
11092,663,4176,-171
11093,663,4152,-228
11094,741,4119,-228
11095,765,4119,-261
11096,765,4098,-261
11097,888,4098,-252
11098,888,4173,-198
11099,888,4317,-198
11100,948,4317,-186
11101,948,4338,-186
11102,1155,4338,-231
11103,1155,4257,-303
11104,1257,4290,-303
11105,1332,4290,-183
11106,1332,4437,-183
11107,1314,4437,-72
11108,1314,4524,-123
11109,1188,4452,-123
11110,1176,4452,-222
11111,1176,4395,-222
11112,1302,4395,-246
11113,1302,4410,-273
11114,1509,4533,-273
11115,1509,4533,-282
11116,1869,4755,-282
11117,1884,4755,-339
11118,1884,4617,-318
11119,1794,4497,-318
11120,1794,4497,-261
11121,1605,4374,-261
11122,1569,4374,-177
11123,1569,4455,-201
11124,1797,4557,-201
11125,1797,4557,-369
11126,1911,4473,-369
11127,2034,4473,-402
11128,2034,4347,-507
11129,2178,4233,-507
11130,2178,4233,-378
11131,2277,4272,-378
11132,2376,4272,-267
11133,2376,4374,-216
11134,2256,4203,-216
11135,2256,4203,-312
11136,2277,4023,-312
11137,2388,4023,-354
11138,2388,3777,-339
11139,2586,3519,-339
11140,2586,3519,-243
11141,2781,3609,-243
11142,2592,3609,-177
11143,2592,3354,-117
11144,2388,3237,-117
11145,2388,3237,-96
11146,2481,3126,-96
11147,2766,3126,-66
11148,2766,2973,-48
11149,3069,2973,-48
11150,3069,2910,-36
11151,3159,2523,-36
11152,3036,2523,48
11153,3036,2346,-36
11154,2901,2346,-36
11155,2901,2511,15
11156,3000,2229,15
11157,3387,2229,-66
11158,3387,1938,-33
11159,3546,1938,-33
11160,3546,1686,-33
11161,3435,1470,-33
11162,3396,1470,-21
11163,3396,1452,18
11164,3414,1452,18
11165,3414,1401,-36
11166,3396,1128,-36
11167,3258,1128,-81
11168,3258,765,-81
11169,3294,765,-81
11170,3294,1005,-21
11171,3387,729,-21
11172,3492,729,24
11173,3492,444,3
11174,3504,444,3
11175,3504,561,3
11176,3342,438,3
11177,3513,438,-63
11178,3513,453,-36
11179,3675,453,-36
11180,3675,399,-177
11181,3537,72,-177
11182,3555,72,-72
11183,3555,105,-72
11184,3615,105,-27
11185,3615,21,-21
11186,3591,-63,-21
11187,3399,-63,39
11188,3399,-330,39
11189,3375,-330,-6
11190,3375,-216,33
11191,3504,-432,33
11192,3591,-432,24
11193,3591,-567,24
11194,3696,-567,39
11195,3696,-426,48
11196,3576,-624,48
11197,3483,-624,84
11198,3483,-678,84
11199,3465,-678,48
11200,3465,-693,90
11201,3480,-648,90
11202,3576,-648,39
11203,3576,-807,39
11204,3669,-807,-21
11205,3669,-717,-6
11206,3639,-738,-6
11207,3639,-738,-51
11208,3495,-684,-51
11209,3504,-684,-81
11210,3504,-762,-66
11211,3513,-729,-66
11212,3513,-729,-12
11213,3462,-648,-12
11214,3447,-648,-66
11215,3447,-474,-156
11216,3639,-456,-156
11217,3639,-456,-177
11218,3747,-432,-177
11219,3834,-432,-267
11220,3834,-369,-150
11221,3774,-471,-150
11222,3774,-471,-132
11223,3639,-438,-132
11224,3585,-438,-147
11225,3585,-345,-156
11226,3636,-321,-156
11227,3636,-321,-183
11228,3519,-375,-183
11229,3288,-375,-90
11230,3288,-339,-30
11231,3345,87,-30
11232,3345,87,-51
11233,3516,-36,-51
11234,3669,-36,-66
11235,3669,75,-18
11236,3537,75,-18
11237,3537,114,-93
11238,3522,213,-93
11239,3615,213,-141
11240,3615,420,-126
11241,3744,420,-126
11242,3744,543,-12
11243,3879,939,-12
11244,3882,939,-108
11245,3882,774,-108
11246,3954,774,-108
11247,3954,777,-93
11248,3813,828,-93
11249,3621,828,-147
11250,3621,1167,-78
11251,3684,1167,-78
11252,3684,1506,-177
11253,3831,1392,-177
11254,3894,1392,-123
11255,3894,1482,-81
11256,3879,1482,-81
11257,3879,1674,-108
11258,3882,1860,-108
11259,3813,1860,-177
11260,3813,1755,-171
11261,3729,1755,-171
11262,3729,1899,-177
11263,3627,1962,-177
11264,3606,1962,-216
11265,3606,2094,-216
11266,3675,2094,-198
11267,3675,2478,-213
11268,3639,2520,-213
11269,3588,2520,-261
11270,3588,2604,-261
11271,3549,2604,-261
11272,3549,2520,-378
11273,3600,2406,-378
11274,3558,2406,-327
11275,3558,2613,-327
11276,3330,2613,-267
11277,3330,2508,-303
11278,2973,2601,-303
11279,2757,2601,-186
11280,2757,2628,-186
11281,2703,2628,-177
11282,2703,2718,-192
11283,2721,2856,-192
11284,2721,2856,-273
11285,2742,3000,-273
11286,2685,3000,-246
11287,2685,3075,-273
11288,2742,3153,-273
11289,2742,3153,-321
11290,2757,3054,-321
11291,2715,3054,-222
11292,2715,3198,-177
11293,2655,3582,-177
11294,2655,3582,-228
11295,2421,3426,-228
11296,2298,3426,-183
11297,2298,3447,-303
11298,2379,3339,-303
11299,2379,3339,-168
11300,2388,3333,-168
11301,2250,3333,-87
11302,2250,3750,-27
11303,2145,3966,-27
11304,2145,3966,-117
11305,2103,3966,-117
11306,2151,3966,-243
11307,2151,3882,-273
11308,2220,3840,-273
11309,2220,3840,-231
11310,2199,3774,-231
11311,1983,3774,-147
11312,1983,3801,-78
11313,1605,3801,-78
11314,1605,3837,15
11315,1095,3777,15
11316,1053,3777,45
11317,1053,3933,75
11318,1245,3933,75
11319,1245,4107,75
11320,1230,4182,75
11321,1167,4182,54
11322,1167,4224,-12
11323,954,4224,-12
11324,954,4206,-153
11325,1008,4266,-153
11326,1101,4266,-93
11327,1101,4542,-66
11328,966,4542,-66
11329,966,4668,-27
11330,1110,4812,-27
11331,1182,4812,-117
11332,1182,4914,-153
11333,1152,4914,-153
11334,1152,4731,-318
11335,975,4461,-318
11336,912,4461,-417
11337,912,4296,-399
11338,864,4296,-399
11339,864,4308,-372
11340,828,4326,-372
11341,816,4326,-261
11342,816,4233,-273
11343,729,4233,-273
11344,729,4266,-198
