sequence,AccelerometerX,AccelerometerY,AccelerometerZ
549,3042,2355,1668
550,3057,2673,1668
551,2970,2673,1740
552,2970,2790,1668
553,2898,2679,1668
554,2898,2679,1569
555,2997,2661,1569
556,3051,2661,1629
557,3051,2784,1584
558,3123,2994,1584
559,2946,2994,1548
560,2946,2862,1548
561,2865,2862,1527
562,2865,2667,1533
563,2826,2646,1533
564,2850,2646,1527
565,2850,2916,1527
566,2709,2916,1620
567,2709,2925,1512
568,2526,2799,1512
569,2328,2799,1494
570,2328,2652,1524
571,2232,2652,1524
572,2232,2757,1638
573,2085,3120,1638
574,1920,3120,1683
575,1920,3198,1659
576,1788,3198,1659
577,1788,3147,1695
578,1731,3111,1695
579,1839,3111,1644
580,1839,3183,1638
581,1848,3183,1638
582,1848,3381,1614
583,1812,3411,1614
584,2004,3411,1719
585,2004,3366,1773
586,1947,3429,1773
587,1947,3429,1728
588,1974,3522,1728
589,1947,3522,1599
590,1947,3564,1674
591,1848,3594,1674
592,1848,3594,1593
593,1752,3540,1593
594,1632,3540,1653
595,1632,3486,1563
596,1512,3432,1563
597,1512,3432,1614
598,1494,3519,1614
599,1443,3519,1638
600,1443,3732,1680
601,1287,3906,1680
602,1146,3906,1635
603,1146,3885,1635
604,1002,3885,1524
605,1002,3756,1509
606,909,3699,1509
607,1038,3699,1377
608,1038,3603,1479
609,1062,3603,1479
610,1062,3729,1479
611,942,3810,1479
612,891,3810,1392
613,891,3852,1452
614,930,3852,1452
615,930,3750,1419
616,990,3744,1419
617,1017,3744,1413
618,1017,3729,1503
619,1023,3729,1503
620,1023,3816,1578
621,882,4041,1578
622,909,4041,1584
623,909,4047,1599
624,897,3900,1599
625,897,3900,1608
626,813,3828,1608
627,711,3828,1557
628,711,3849,1542
629,630,3855,1542
630,630,3855,1512
631,660,3810,1512
632,528,3810,1488
633,528,3798,1554
634,465,3768,1554
635,465,3768,1572
636,390,3768,1572
637,405,3768,1539
638,405,3780,1518
639,453,3747,1518
640,525,3747,1458
641,525,3792,1458
642,504,3792,1494
643,504,3810,1467
644,591,3804,1467
645,519,3804,1503
646,519,3789,1503
647,468,3789,1443
648,468,3819,1467
649,453,3846,1467
650,453,3846,1437
651,453,3810,1383
652,402,3810,1383
653,402,3762,1353
654,393,3780,1353
655,483,3780,1383
656,483,3816,1374
657,465,3816,1374
658,465,3825,1347
659,507,3798,1347
660,582,3798,1392
661,582,3891,1362
662,582,3852,1362
663,582,3852,1377
664,606,3777,1377
665,615,3777,1383
666,615,3738,1434
667,699,3738,1434
668,699,3738,1338
669,642,3744,1338
670,672,3744,1329
671,672,3810,1389
672,699,3867,1389
673,699,3867,1434
674,732,3879,1434
675,684,3879,1464
676,684,3921,1368
677,612,3837,1368
678,609,3837,1494
679,609,3753,1494
680,630,3753,1344
681,630,3780,1374
682,657,3735,1374
683,747,3735,1428
684,747,3825,1434
685,888,3825,1434
686,888,3981,1422
687,969,3915,1422
688,972,3915,1479
689,972,3819,1449
690,1056,3819,1449
691,1056,3765,1443
692,1056,3729,1443
693,1110,3729,1482
694,1110,3828,1422
695,1146,3828,1422
696,1146,3819,1419
697,1245,3747,1419
698,1269,3747,1383
699,1269,3747,1332
700,1254,3747,1332
701,1254,3675,1398
702,1386,3663,1398
703,1524,3663,1329
704,1524,3681,1359
705,1626,3807,1359
706,1626,3807,1383
707,1629,3789,1383
708,1674,3789,1353
709,1674,3789,1398
710,1590,3756,1398
711,1590,3756,1368
712,1626,3633,1368
713,1749,3633,1398
714,1749,3696,1452
715,1821,3726,1452
716,1821,3726,1368
717,1866,3702,1368
718,1917,3702,1419
719,1917,3678,1443
720,1914,3522,1443
721,2079,3522,1422
722,2079,3462,1422
723,2205,3462,1494
724,2205,3456,1539
725,2109,3528,1539
726,2124,3528,1404
727,2124,3408,1419
728,2286,3408,1419
729,2286,3228,1437
730,2448,3069,1437
731,2421,3069,1419
732,2421,3111,1452
733,2493,3111,1452
734,2493,3237,1407
735,2535,3150,1407
736,2646,3150,1377
737,2646,3036,1443
738,2769,3036,1443
739,2769,2892,1413
740,2904,2808,1413
741,2973,2808,1383
742,2973,2898,1362
743,2952,2745,1362
744,2952,2745,1368
745,3018,2727,1368
746,2922,2727,1332
747,2922,2541,1299
748,2907,2412,1299
749,2907,2412,1272
750,3018,2298,1272
751,3084,2298,1242
752,3084,2325,1317
753,3243,2283,1317
754,3213,2283,1308
755,3213,2268,1308
756,3303,2268,1377
757,3303,2160,1332
758,3264,1908,1332
759,3573,1908,1266
760,3573,1917,1266
761,3690,1917,1236
762,3690,1887,1236
763,3768,1713,1236
764,3774,1713,1137
765,3774,1770,1122
766,3678,1770,1122
767,3678,1548,1116
768,3774,1449,1116
769,3888,1449,1092
770,3888,1518,1203
771,3801,1518,1203
772,3801,1260,1056
773,3795,1200,1056
774,3699,1200,1062
775,3699,1116,1002
776,3567,849,1002
777,3567,849,1011
778,3669,786,1011
779,3591,786,1056
780,3591,690,981
781,3417,633,981
782,3417,633,870
783,3351,603,870
784,3498,603,927
785,3498,483,891
786,3396,297,891
787,3396,297,912
788,3570,225,912
789,3798,225,852
790,3798,420,837
791,3723,210,837
792,3606,210,837
793,3606,66,837
794,3465,66,801
795,3465,54,795
796,3216,-219,795
797,3264,-219,828
798,3264,-276,831
799,3174,-276,831
800,3174,-468,843
801,3087,-486,843
802,3111,-486,750
803,3111,-396,843
804,3123,-396,843
805,3123,-468,972
806,3282,-525,972
807,3450,-525,921
808,3450,-213,948
809,3612,-267,948
810,3612,-267,891
811,3783,-315,891
812,3783,-315,927
813,3783,-354,903
814,3744,-528,903
815,3744,-528,906
816,3720,-498,906
817,3705,-498,918
818,3705,-459,933
819,3687,-465,933
820,3693,-465,957
821,3693,-603,957
822,3639,-603,912
823,3639,-678,942
824,3657,-663,942
825,3642,-663,951
826,3642,-555,948
827,3594,-555,948
828,3594,-489,948
829,3531,-552,948
830,3621,-552,876
831,3621,-477,903
832,3579,-477,903
833,3579,-447,828
834,3720,-288,828
835,3732,-288,843
836,3732,-333,822
837,3837,-333,822
838,3837,-219,873
839,3987,-273,873
840,4026,-273,921
841,4026,-324,816
842,3810,-324,816
843,3810,-174,846
844,3729,-180,846
845,3870,-180,858
846,3870,-186,972
847,3732,-255,972
848,3732,-255,927
849,3552,-378,927
850,3672,-378,921
851,3672,-168,1002
852,3639,42,1002
853,3639,42,1011
854,3699,18,1011
855,3606,18,966
856,3606,-21,978
857,3552,-60,978
858,3591,-60,981
859,3591,105,981
860,3723,105,1056
861,3723,228,1131
862,3612,213,1131
863,3630,213,996
864,3630,294,1098
865,3627,294,1098
866,3627,339,1128
867,3696,459,1128
868,3738,459,1182
869,3738,357,1152
870,3504,357,1152
871,3504,330,1116
872,3522,603,1116
873,3759,603,1206
874,3759,906,1338
875,3687,906,1338
876,3687,807,1344
877,3531,633,1344
878,3387,633,1263
879,3387,756,1188
880,3462,909,1188
881,3462,909,1257
882,3669,1155,1257
883,3573,1155,1392
884,3573,1056,1473
885,3435,1095,1473
886,3435,1095,1389
887,3330,1122,1389
888,3447,1122,1452
889,3447,1233,1527
890,3585,1293,1527
891,3423,1293,1524
892,3423,1332,1524
893,3345,1332,1419
894,3345,1566,1443
895,3183,1497,1443
896,3246,1497,1467
897,3246,1608,1557
898,3294,1608,1557
899,3294,1791,1527
900,3282,1812,1527
901,3294,1812,1542
902,3294,1863,1593
903,3147,1863,1593
904,3147,2049,1569
905,3198,2082,1569
906,3114,2082,1620
907,3114,2025,1542
908,3072,2118,1542
909,3072,2118,1659
910,3141,2403,1659
911,3138,2403,1650
912,3138,2388,1743
913,2997,2436,1743
914,2997,2436,1743
915,2958,2373,1743
916,2853,2373,1794
917,2853,2499,1773
918,2862,2718,1773
919,2862,2718,1818
920,2835,2715,1818
921,2712,2715,1830
922,2712,2640,1839
923,2697,2730,1839
924,2625,2730,1788
925,2625,2868,1788
926,2778,2868,1788
927,2778,2985,1818
928,2814,3078,1818
929,2688,3078,1824
930,2688,3030,1809
931,2439,3030,1809
932,2439,3096,1725
933,2415,2910,1725
934,2316,2910,1758
935,2316,2949,1815
936,2232,2949,1815
937,2232,3075,1764
938,2142,2991,1764
939,2025,2991,1614
940,2025,2979,1623
941,1983,2910,1623
942,1983,2910,1710
943,1923,3003,1710
944,1881,3003,1770
945,1881,3138,1815
946,1710,3282,1815
947,1710,3282,1683
948,1629,3372,1683
949,1641,3372,1659
950,1641,3354,1659
951,1719,3234,1659
952,1695,3234,1674
953,1695,3507,1674
954,1770,3507,1638
955,1770,3711,1614
956,1701,3702,1614
957,1644,3702,1668
958,1644,3603,1668
959,1455,3603,1599
960,1455,3648,1623
961,1350,3561,1623
962,1233,3561,1608
963,1233,3630,1557
964,1215,3630,1557
965,1215,3783,1548
966,1122,3759,1548
967,1041,3759,1512
968,1041,3708,1512
969,1071,3708,1512
970,1071,3660,1494
971,1155,3645,1494
972,1107,3645,1512
973,1107,3765,1584
974,1047,3765,1584
975,1047,3933,1572
976,1044,3930,1572
977,909,3930,1419
978,909,3834,1458
979,918,3738,1458
980,918,3738,1419
981,975,3813,1419
982,1068,3813,1434
983,1068,3870,1407
984,1035,3963,1407
985,1035,3963,1473
986,1041,3951,1473
987,957,3951,1509
988,957,3834,1563
989,915,3852,1563
990,915,3852,1488
991,855,3849,1488
992,741,3849,1443
993,741,3864,1467
994,621,3843,1467
995,678,3843,1464
996,678,3750,1464
997,660,3750,1458
998,660,3768,1479
999,633,3774,1479
1000,597,3774,1467
1001,597,3855,1449
1002,495,3855,1449
1003,495,3834,1383
1004,420,3684,1383
1005,594,3684,1398
1006,594,3663,1422
1007,672,3663,1422
1008,672,3714,1464
1009,597,3843,1464
1010,564,3843,1428
1011,564,3969,1437
1012,486,3819,1437
1013,486,3819,1392
1014,432,3663,1392
1015,507,3663,1398
1016,507,3648,1392
1017,564,3747,1392
1018,564,3747,1437
1019,552,3870,1437
1020,573,3870,1464
1021,573,3846,1497
1022,633,3789,1497
1023,633,3789,1488
1024,720,3837,1488
1025,795,3837,1449
1026,795,3810,1518
1027,900,3867,1518
1028,1005,3867,1482
1029,1005,3984,1482
1030,1197,3984,1512
1031,1197,3906,1584
1032,1278,3882,1584
1033,1434,3882,1623
1034,1434,4008,1605
1035,1482,4008,1605
1036,1482,4059,1587
1037,1365,3999,1587
1038,1320,3999,1584
1039,1320,3927,1533
1040,1335,3927,1533
1041,1335,3861,1539
1042,1485,3867,1539
1043,1563,3867,1578
1044,1563,3828,1650
1045,1662,3828,1650
1046,1662,3936,1584
1047,1803,3966,1584
1048,1827,3966,1623
1049,1827,3852,1614
1050,1974,3711,1614
1051,1974,3711,1623
1052,2163,3825,1623
1053,2310,3825,1659
1054,2310,3834,1755
1055,2436,3870,1755
1056,2436,3870,1665
1057,2283,3702,1665
1058,2226,3702,1698
1059,2226,3675,1638
1060,2325,3660,1638
1061,2457,3660,1608
1062,2457,3468,1608
1063,2451,3468,1494
1064,2451,3279,1494
1065,2349,3186,1494
1066,2352,3186,1518
1067,2352,3111,1542
1068,2625,3111,1542
1069,2625,3084,1554
1070,2619,2817,1554
1071,2688,2817,1488
1072,2688,2778,1464
1073,2730,2778,1464
1074,2730,2610,1494
1075,2871,2430,1494
1076,2958,2430,1428
1077,2958,2385,1464
1078,3009,2385,1464
1079,3009,2400,1449
1080,3039,2085,1449
1081,3303,2085,1413
1082,3303,2046,1308
1083,3387,2016,1308
1084,3387,2016,1347
1085,3465,1713,1347
1086,3507,1713,1353
1087,3507,1707,1233
1088,3195,1470,1233
1089,3195,1470,1242
1090,3318,1398,1242
1091,3396,1398,1266
1092,3396,1341,1218
1093,3504,1242,1218
1094,3393,1242,1251
1095,3393,1143,1251
1096,3531,1143,1167
1097,3531,1179,1146
1098,3414,951,1146
1099,3663,951,1116
1100,3663,873,1116
1101,3603,873,1116
1102,3603,783,1098
1103,3366,615,1098
1104,3348,615,1062
1105,3348,579,993
1106,3297,579,993
1107,3297,318,1002
1108,3435,309,1002
1109,3435,309,993
1110,3435,321,972
1111,3378,321,972
1112,3378,165,972
1113,3435,-72,972
1114,3195,-72,1026
1115,3195,-189,1068
1116,3243,-339,1068
1117,3243,-339,1041
1118,3273,-294,1041
1119,3273,-294,1032
1120,3273,-282,996
1121,3333,-378,996
1122,3333,-378,1098
1123,3336,-489,1098
1124,3501,-489,1077
1125,3501,-402,1158
1126,3420,-426,1158
1127,3420,-426,1101
1128,3420,-408,1101
1129,3456,-408,1032
1130,3456,-474,1041
1131,3441,-525,1041
1132,3606,-525,1107
1133,3606,-537,1107
1134,3705,-537,1101
1135,3705,-414,1098
1136,3675,-465,1098
1137,3732,-465,1053
1138,3732,-555,1122
1139,3795,-555,1122
1140,3795,-576,1083
1141,3675,-609,1083
1142,3705,-609,1008
1143,3705,-501,1002
1144,3720,-501,1002
1145,3720,-561,978
1146,3657,-606,978
1147,3699,-606,987
1148,3699,-492,993
1149,3807,-492,993
1150,3807,-447,981
1151,3879,-456,981
1152,3807,-456,1041
1153,3807,-522,1011
1154,3762,-447,1011
1155,3762,-447,1011
1156,3747,-477,1011
1157,3744,-477,1032
1158,3744,-504,1056
1159,3834,-480,1056
1160,3834,-480,1086
1161,3801,-408,1086
1162,3846,-408,1071
1163,3846,-366,1101
1164,3948,-369,1101
1165,3948,-369,1158
1166,3888,-426,1158
1167,3750,-426,1101
1168,3750,-429,1134
1169,3567,-495,1134
1170,3549,-495,1071
1171,3549,-522,1071
1172,3456,-522,1092
1173,3456,-441,1071
1174,3381,-474,1071
1175,3285,-474,1086
1176,3285,-384,1086
1177,3195,-384,1032
1178,3195,-381,1071
1179,3258,-267,1071
1180,3267,-267,1086
1181,3267,-288,1113
1182,3279,-288,1113
1183,3279,-234,1086
1184,3276,-36,1086
1185,3198,-36,1083
1186,3198,168,1131
1187,3402,168,1131
1188,3402,243,1176
1189,3423,153,1176
1190,3396,153,1191
1191,3396,93,1152
1192,3336,93,1152
1193,3336,318,1101
1194,3279,486,1101
1195,3675,486,1206
1196,3675,828,1287
1197,3507,828,1287
1198,3507,642,1353
1199,3450,642,1353
1200,3282,642,1278
1201,3282,990,1308
1202,3171,1050,1308
1203,3171,1050,1407
1204,3198,1005,1407
1205,3024,1005,1383
1206,3024,1005,1443
1207,2919,1230,1443
1208,2919,1230,1434
1209,2898,1608,1434
1210,3039,1608,1479
1211,3039,1794,1392
1212,3024,1920,1392
1213,3153,1920,1524
1214,3153,1872,1524
1215,3207,1872,1482
1216,3207,2019,1407
1217,3177,2310,1407
1218,3483,2310,1449
1219,3483,2562,1449
1220,3504,2562,1494
1221,3504,2490,1623
1222,3483,2538,1623
1223,3165,2538,1503
1224,3165,2544,1482
1225,2745,2544,1482
1226,2745,2526,1533
1227,2571,2628,1533
1228,2814,2628,1569
1229,2814,2943,1689
1230,2820,2943,1689
1231,2820,3111,1674
1232,2640,3033,1674
1233,2439,3033,1599
1234,2439,3027,1542
1235,2373,3054,1542
1236,2373,3054,1650
1237,2544,3477,1650
1238,2373,3477,1614
1239,2373,3561,1719
1240,2058,3411,1719
1241,2058,3411,1548
1242,1905,3528,1548
1243,1683,3528,1557
1244,1683,3624,1593
1245,1665,3555,1593
1246,1665,3555,1554
1247,1575,3648,1554
1248,1482,3648,1569
1249,1482,3747,1650
1250,1536,4017,1650
1251,1593,4017,1557
1252,1593,4185,1557
1253,1512,4185,1557
1254,1512,4011,1473
1255,1389,4017,1473
1256,1293,4017,1437
1257,1293,3903,1437
1258,1260,3903,1569
1259,1260,4014,1557
1260,1230,4203,1557
1261,1161,4203,1587
1262,1161,4275,1467
1263,1389,4275,1467
1264,1389,4131,1668
1265,1305,4164,1668
1266,1368,4164,1698
1267,1368,4131,1599
1268,1260,4131,1599
1269,1260,4086,1527
1270,1149,3918,1527
1271,1104,3918,1593
1272,1104,3819,1578
1273,972,3894,1578
1274,972,3894,1599
1275,975,3981,1599
1276,1008,3981,1524
1277,1008,3984,1563
1278,948,3906,1563
1279,948,3906,1542
1280,867,3789,1542
1281,771,3789,1494
1282,771,3738,1443
1283,744,3837,1443
1284,744,3837,1488
1285,747,3759,1488
1286,765,3759,1473
1287,765,3750,1479
