sequence,AccelerometerX,AccelerometerY,AccelerometerZ
529,2793,-165,321
530,2484,-216,321
531,2232,-216,315
532,2232,-186,186
533,2346,153,186
534,2346,153,225
535,2412,444,225
536,2679,444,168
537,2679,927,279
538,3006,927,279
539,3006,1041,198
540,3312,1308,198
541,3405,1308,54
542,3405,1419,-66
543,3369,1419,-66
544,3369,1473,30
545,3540,1602,30
546,3708,1602,-12
547,3708,2121,60
548,3885,2121,60
549,3885,2229,138
550,3945,2097,138
551,3747,2097,165
552,3747,2079,153
553,3567,2079,153
554,3567,2040,234
555,3576,2217,234
556,3450,2217,324
557,3450,2529,375
558,3480,2529,375
559,3480,2565,456
560,3522,2754,456
561,3294,2754,315
562,3294,2889,198
563,3327,2889,198
564,3327,2850,288
565,3402,2868,288
566,3156,2868,324
567,3156,3096,324
568,2811,3096,336
569,2811,3282,330
570,2676,3333,330
571,2799,3333,315
572,2799,3555,315
573,2745,3555,324
574,2745,3513,198
575,2559,3678,198
576,2418,3678,300
577,2418,3774,300
578,2385,3774,351
579,2385,3879,351
580,2334,3996,351
581,2334,3996,168
582,2124,4167,168
583,2001,4167,279
584,2001,4047,198
585,1854,4011,198
586,1854,4011,195
587,1965,4089,195
588,1965,4089,105
589,1965,4188,99
590,1872,4545,99
591,1872,4545,150
592,1695,4533,150
593,1470,4533,120
594,1470,4341,63
595,1545,4134,63
596,1545,4134,-66
597,1731,4101,-66
598,1695,4101,-27
599,1695,4371,105
600,1422,4620,105
601,1422,4620,330
602,1350,4515,330
603,1176,4515,249
604,1176,4182,225
605,1074,4035,225
606,1074,4035,108
607,960,4233,108
608,993,4233,174
609,993,4482,285
610,984,4524,285
611,984,4524,369
612,957,4473,369
613,1026,4473,345
614,1026,4182,219
615,732,4023,219
616,732,4023,60
617,510,4029,60
618,510,4029,99
619,510,4233,189
620,564,4341,189
621,564,4341,279
622,666,4302,279
623,612,4302,198
624,612,4092,144
625,423,4092,144
626,423,4029,75
627,366,3999,75
628,450,3999,150
629,450,4167,219
630,537,4167,219
631,537,4194,174
632,453,4149,174
633,402,4149,108
634,402,3972,18
635,354,3972,18
636,354,3981,18
637,420,4044,18
638,450,4044,-21
639,450,4074,69
640,456,4074,69
641,456,4047,63
642,375,4062,63
643,450,4062,3
644,450,4035,48
645,441,4035,48
646,441,4047,-12
647,351,4014,-12
648,159,4014,-12
649,159,4080,60
650,111,4080,60
651,111,4101,105
652,144,4110,105
653,237,4110,48
654,237,4017,39
655,279,4017,39
656,279,3993,30
657,288,4017,30
658,249,4017,3
659,249,4161,3
660,279,4161,69
661,279,4191,69
662,282,4116,69
663,372,4116,39
664,372,3987,39
665,333,3987,39
666,333,4023,-21
667,294,4074,-21
668,270,4074,78
669,270,4152,78
670,210,4152,108
671,210,4203,48
672,192,4152,48
673,219,4152,63
674,219,4047,63
675,264,4047,45
676,264,4041,-78
677,351,4023,-78
678,348,4023,-12
679,348,4194,-12
680,354,4194,54
681,354,4239,45
682,333,4131,45
683,333,4131,0
684,99,4137,0
685,129,4137,-42
686,129,4092,15
687,315,4095,15
688,315,4095,3
689,363,4143,3
690,393,4143,15
691,393,4086,33
692,243,4098,33
693,243,4098,48
694,93,4041,48
695,72,4041,69
696,72,3963,-27
697,165,3981,-27
698,165,3981,78
699,207,3984,78
700,219,3984,45
701,219,4062,0
702,198,4122,0
703,198,4122,54
704,174,4086,54
705,60,4086,-78
706,60,4113,-51
707,141,4062,-51
708,141,4062,-117
709,222,4161,-117
710,336,4161,-72
711,336,4113,-33
712,303,4146,-33
713,303,4146,-78
714,333,4122,-78
715,276,4122,-63
716,276,4017,-6
717,174,4080,-6
718,174,4080,3
719,156,4074,3
720,249,4074,-42
721,249,4098,33
722,288,4083,33
723,288,4083,-12
724,213,4074,-12
725,138,4074,48
726,138,4158,63
727,105,4134,63
728,105,4134,3
729,174,4167,3
730,261,4167,0
731,261,4197,78
732,261,4188,78
733,261,4188,75
734,180,4182,75
735,210,4182,114
736,210,4080,135
737,198,4080,135
738,198,3999,159
739,177,3933,159
740,117,3933,168
741,117,3981,198
742,90,3981,198
743,90,4038,108
744,138,4122,108
745,186,4122,138
746,186,4038,69
747,216,4038,69
748,216,4044,90
749,231,4044,90
750,165,4044,3
751,165,4086,-21
752,153,4086,-21
753,153,4080,-81
754,252,4017,-81
755,267,4017,-93
756,267,4071,-78
757,180,4071,-78
758,180,3999,-96
759,123,4041,-96
760,141,4041,-81
761,141,4023,-57
762,192,4023,-57
763,192,4056,-12
764,195,4059,-12
765,213,4059,9
766,213,4044,3
767,198,4044,3
768,198,4065,69
769,225,4053,69
770,249,4053,0
771,249,4059,78
772,333,4059,78
773,333,4137,-18
774,348,4143,-18
775,357,4143,45
776,357,4143,39
777,348,4143,39
778,348,4089,45
779,324,4062,45
780,321,4062,18
781,321,4164,60
782,333,4164,60
783,333,4131,48
784,354,4146,48
785,312,4146,93
786,312,4176,105
787,438,4176,105
788,438,4176,-57
789,567,4116,-57
790,582,4116,18
791,582,4140,18
792,597,4140,63
793,597,4212,63
794,552,4251,63
795,696,4251,-78
796,696,4353,-78
797,852,4353,-102
798,852,4509,-141
799,1062,4380,-141
800,1188,4380,-177
801,1188,4407,-177
802,1434,4407,-327
803,1434,4524,-318
804,1818,4692,-318
805,2247,4692,-303
806,2247,4926,-303
807,1989,4926,-258
808,1989,4815,-363
809,1542,4500,-363
810,1161,4500,-594
811,1161,4278,-594
812,1344,4278,-507
813,1344,4389,-507
814,1695,4530,-507
815,1695,4530,-354
816,1980,4662,-354
817,1980,4662,-384
818,1980,4635,-339
819,1899,4371,-339
820,1899,4371,-303
821,2004,4341,-303
822,1998,4341,-303
823,1998,4065,-252
824,1992,4011,-252
825,1992,4011,-252
826,1875,4038,-252
827,1956,4038,-276
828,1956,4038,-246
829,2244,3855,-246
830,2244,3855,-237
831,2604,3717,-237
832,3003,3717,-372
833,3003,3666,-321
834,3171,3849,-321
835,3171,3849,-303
836,2901,3756,-303
837,2577,3756,-408
838,2577,3450,-423
839,2439,3330,-423
840,2439,3330,-492
841,2730,3282,-492
842,3153,3282,-384
843,3153,3009,-477
844,3204,3024,-477
845,3204,3024,-423
846,3150,3078,-423
847,3192,3078,-432
848,3192,2781,-483
849,3162,2523,-483
850,3162,2523,-498
851,2961,2346,-498
852,2859,2346,-444
853,2859,2415,-402
854,3012,2415,-402
855,3012,2016,-357
856,3393,1818,-357
857,3486,1818,-291
858,3486,1593,-201
859,3024,1593,-201
860,3024,1599,-186
861,2574,1230,-186
862,2703,1230,-198
863,2703,927,-243
864,3141,927,-243
865,3141,978,-96
866,3504,927,-96
867,3627,927,9
868,3627,990,30
869,3471,990,30
870,3471,780,-42
871,3204,561,-42
872,3225,561,-66
873,3225,402,-108
874,3360,402,-108
875,3360,270,-18
876,3360,294,-18
877,3429,294,0
878,3429,168,-18
879,3501,168,-18
880,3501,315,45
881,3510,-18,45
882,3489,-18,60
883,3489,36,54
884,3507,36,54
885,3507,-12,39
886,3567,-144,39
887,3573,-144,69
888,3573,-180,69
889,3447,-180,-36
890,3447,-180,15
891,3435,-36,15
892,3534,-36,33
893,3534,-198,33
894,3675,-198,39
895,3675,-183,-30
896,3600,-150,-30
897,3504,-150,3
898,3504,-150,3
899,3489,-150,-30
900,3489,-126,-12
901,3708,-36,-12
902,3873,-36,-15
903,3873,258,-15
904,3990,258,-93
905,3990,222,-168
906,4065,60,-168
907,3999,60,-237
908,3999,57,-237
909,4059,57,-231
910,4059,159,-216
911,4017,168,-216
912,4050,168,-138
913,4050,168,-138
914,3900,168,-162
915,3900,282,-156
916,3825,258,-156
917,3825,258,-228
918,3807,189,-228
919,3729,189,-96
920,3729,96,-96
921,3672,174,-96
922,3672,174,3
923,3594,516,3
924,3552,516,24
925,3552,429,39
926,3498,291,39
927,3498,291,-72
928,3417,249,-72
929,3360,249,45
930,3360,459,84
931,3312,801,84
932,3312,801,54
933,3591,1026,54
934,3912,1026,-81
935,3912,1341,-96
936,3999,996,-96
937,3999,996,-162
938,3960,924,-162
939,3945,924,-216
940,3945,1239,-153
941,3936,1518,-153
942,3936,1518,-123
943,3882,1389,-123
944,3885,1389,-252
945,3885,1368,-261
946,3963,1503,-261
947,3963,1503,-231
948,4035,1449,-231
949,4056,1449,-237
950,4056,1587,-66
951,4011,1887,-66
952,4011,1887,-162
953,4089,2085,-162
954,3981,2085,-237
955,3981,1818,-198
956,3948,1647,-198
957,3948,1647,-153
958,3852,1809,-153
959,3780,1809,-21
960,3780,1968,-36
961,3675,1686,-36
962,3675,1686,9
963,3522,1758,9
964,3348,1758,78
965,3348,2253,-6
966,3342,2097,-6
967,3342,2097,-132
968,3360,2052,-132
969,3429,2052,-81
970,3429,2289,0
971,3450,2283,0
972,3450,2283,-12
973,3453,2082,-12
974,3225,2082,54
975,3225,2256,123
976,3120,2544,123
977,3120,2544,39
978,3111,2442,39
979,3225,2442,-18
980,3225,2310,-48
981,3255,2550,-48
982,3255,2550,33
983,3192,2709,33
984,3213,2709,24
985,3213,2664,150
986,3183,2718,150
987,3183,2718,138
988,3090,2889,138
989,3111,2889,255
990,3111,2772,258
991,3072,2772,258
992,3072,2754,270
993,2997,2877,270
994,2928,2877,375
995,2928,3138,288
996,2748,3138,288
997,2748,2958,168
998,2730,2772,168
999,2733,2772,165
1000,2733,2964,189
1001,2799,2964,189
1002,2799,3000,354
1003,2730,3342,354
1004,2673,3342,321
1005,2673,3372,351
1006,2589,3372,351
1007,2589,3174,300
1008,2526,3150,300
1009,2424,3150,336
1010,2424,3195,360
1011,2361,3195,360
1012,2361,3360,345
1013,2229,3405,345
1014,2136,3405,315
1015,2136,3333,255
1016,2181,3333,255
1017,2181,3495,345
1018,2190,3372,345
1019,2136,3372,381
1020,2136,3423,465
1021,1974,3423,465
1022,1974,3651,510
1023,1836,3645,510
1024,1692,3645,351
1025,1692,3585,351
1026,1818,3585,336
1027,1818,3432,414
1028,1836,3642,414
1029,1758,3642,600
1030,1758,3930,600
1031,1767,3930,609
1032,1767,4059,480
1033,1803,3921,480
1034,1938,3921,366
1035,1938,3705,366
1036,1869,3705,399
1037,1869,3693,399
1038,1569,3864,399
1039,1296,3864,396
1040,1296,3909,396
1041,1278,3909,354
1042,1278,3894,354
1043,1488,3858,354
1044,1524,3858,549
1045,1524,4050,549
1046,1242,4050,645
1047,1242,4215,666
1048,891,4245,666
1049,870,4245,450
1050,870,4278,450
1051,1227,4278,366
1052,1227,4164,270
1053,1587,4134,270
1054,1533,4134,213
1055,1533,4119,213
1056,1395,4119,180
1057,1395,4065,279
1058,1218,4107,279
1059,1218,4107,279
1060,1248,4188,279
1061,1287,4188,366
1062,1287,4227,309
1063,1164,4068,309
1064,1164,4068,288
1065,1107,4023,288
1066,885,4023,243
1067,885,4041,144
1068,735,4059,144
1069,735,4059,105
1070,684,4008,105
1071,789,4008,84
1072,789,4044,108
1073,852,4098,108
1074,852,4098,105
1075,747,4065,105
1076,666,4065,123
1077,666,4053,90
1078,588,4113,90
1079,588,4113,135
1080,693,4137,135
1081,786,4137,63
1082,786,4110,45
1083,798,4086,45
1084,798,4086,3
1085,609,4023,3
1086,525,4023,54
1087,525,4047,39
1088,537,4098,39
1089,537,4098,150
1090,543,4155,150
1091,525,4155,93
1092,525,4116,84
1093,534,4062,84
1094,534,4062,45
1095,564,4047,45
1096,510,4047,-18
1097,510,4104,-6
1098,378,4188,-6
1099,378,4188,18
1100,432,4206,18
1101,555,4206,54
1102,555,4149,75
1103,651,4086,75
1104,651,4086,99
1105,588,4137,99
1106,321,4137,123
1107,321,4125,129
1108,282,4125,129
1109,282,4170,210
1110,432,4116,210
1111,387,4116,189
1112,387,4059,105
1113,366,4059,105
1114,366,3990,30
1115,300,3909,30
1116,267,3909,0
1117,267,3936,15
1118,267,3936,15
1119,267,4104,93
1120,357,4200,93
1121,522,4200,168
1122,522,4140,108
1123,537,4140,108
1124,537,4086,63
1125,345,4038,63
1126,210,4038,-18
1127,210,4014,24
1128,231,4014,24
1129,231,4110,30
1130,333,4185,30
1131,453,4185,150
1132,453,4215,60
1133,381,4215,60
1134,381,4173,-12
1135,297,4131,-12
1136,318,4131,-33
1137,318,4086,15
1138,297,4086,15
1139,297,4140,9
1140,261,4173,9
1141,324,4173,15
1142,324,4140,-6
1143,309,4140,-6
1144,309,4017,3
1145,228,3963,3
1146,210,3963,0
1147,210,3987,-81
1148,201,3987,-81
1149,201,4044,3
1150,216,4110,3
1151,288,4110,75
1152,288,4011,45
1153,330,4011,45
1154,330,4089,15
1155,303,4098,15
1156,225,4098,69
1157,225,4053,69
1158,201,4053,-48
1159,201,4002,-81
1160,300,4035,-81
1161,417,4035,-33
1162,417,4017,-33
1163,417,4017,69
1164,417,4086,48
1165,363,4131,48
1166,156,4131,135
1167,156,4116,135
1168,126,4116,99
1169,126,4068,78
1170,270,4014,78
1171,357,4014,63
1172,357,4008,63
1173,354,4008,114
1174,354,4143,129
1175,243,4104,129
1176,270,4104,210
1177,270,4131,210
1178,300,4131,153
1179,300,4116,165
1180,333,4212,165
1181,333,4212,204
1182,375,4176,204
1183,381,4176,159
1184,381,4074,204
1185,363,4020,204
1186,363,4020,195
1187,324,4005,195
1188,315,4005,234
1189,315,4146,180
1190,321,4182,180
1191,321,4182,183
1192,336,4215,183
1193,285,4215,153
1194,285,4149,138
1195,267,4131,138
1196,267,4131,138
1197,261,4095,138
1198,303,4095,90
1199,303,3999,135
1200,285,4104,135
1201,285,4104,63
1202,261,4074,63
1203,339,4074,105
1204,339,4089,99
1205,363,3957,99
1206,363,3957,105
1207,195,3993,105
1208,147,3993,198
1209,147,4068,189
1210,129,4053,189
1211,129,4053,213
1212,183,4035,213
1213,393,4035,195
1214,393,3915,144
1215,459,3951,144
1216,459,3951,135
1217,369,4080,135
1218,147,4080,90
1219,147,4041,-12
1220,-27,4011,-12
1221,-27,4011,-21
1222,0,4101,-21
1223,57,4101,-18
1224,57,4299,39
1225,72,4428,39
1226,72,4428,-6
1227,24,4242,-6
1228,-78,4242,-63
1229,-78,3876,-192
1230,-102,3876,-192
1231,-102,3675,-93
1232,-33,3621,-93
1233,87,3621,-36
1234,87,3732,99
1235,144,3732,99
1236,144,3999,93
1237,81,4125,93
1238,-75,4125,63
1239,-75,4233,93
1240,-114,4233,93
1241,-114,4395,15
1242,-120,4635,15
1243,-51,4635,-6
1244,-51,4605,-123
1245,-105,4605,-123
1246,-105,4449,-156
1247,-111,4347,-156
1248,-171,4347,-138
1249,-171,4365,-51
1250,-69,4365,-51
1251,-69,4284,69
1252,69,4137,69
1253,138,4137,168
1254,138,4146,279
1255,297,4146,279
1256,297,4092,420
1257,312,4134,420
1258,261,4134,360
1259,261,4152,396
1260,183,4152,396
1261,183,4047,273
1262,147,3903,273
1263,210,3903,234
1264,210,3879,198
1265,288,3879,198
1266,288,3855,210
1267,441,3969,210
1268,483,3969,330
1269,483,4203,384
1270,426,4203,384
1271,426,4338,381
1272,312,4209,381
1273,219,4209,360
1274,219,4074,360
1275,264,4074,375
1276,264,3939,285
1277,297,3834,285
1278,366,3834,288
1279,366,3726,288
1280,228,3726,249
1281,228,3810,294
1282,168,3915,294
1283,3,3915,303
1284,3,3945,303
1285,-48,3945,330
1286,-48,3897,249
1287,-15,3849,249
1288,-45,3849,204
1289,-45,3978,204
1290,48,3978,228
1291,48,4056,219
1292,-15,3891,219
1293,-183,3891,213
1294,-183,3648,213
1295,-333,3648,243
1296,-333,3717,255
1297,-291,3870,255
1298,-63,3870,351
1299,-63,4035,351
1300,-21,4035,234
1301,-21,4116,225
1302,-135,3984,225
1303,-135,3984,39
1304,-285,3954,39
1305,-312,3954,-171
1306,-312,3963,-57
1307,-117,4104,-57
1308,-117,4104,-48
1309,-12,4197,-48
1310,-45,4197,39
1311,-45,4290,-33
1312,-15,4362,-33
1313,-15,4362,0
1314,81,4389,0
1315,207,4389,30
1316,207,4575,15
1317,261,4677,15
1318,261,4677,120
1319,267,4623,120
1320,192,4623,108
1321,192,4395,48
1322,174,4146,48
1323,174,4146,54
1324,234,4005,54
1325,300,4005,24
1326,300,3945,90
1327,351,3963,90
1328,351,3963,114
1329,234,4014,114
1330,228,4014,108
1331,228,4005,105
1332,276,3987,105
1333,276,3987,48
1334,219,3996,48
1335,141,3996,9
1336,141,4062,-21
1337,132,4089,-21
1338,132,4089,63
1339,9,4305,63
1340,6,4305,60
1341,6,4326,-81
1342,-36,4131,-81
1343,-36,4131,-63
1344,-105,3966,-63
1345,-153,3966,0
1346,-153,3891,-27
1347,-120,3942,-27
1348,-120,3942,48
1349,-246,4029,48
1350,-237,4029,168
1351,-237,4032,204
1352,-144,3981,204
1353,-144,3981,90
1354,126,3930,90
1355,255,3930,78
1356,255,4023,-33
1357,339,4089,-33
1358,339,4089,-6
1359,330,4152,-6
1360,333,4152,0
1361,333,4122,0
1362,237,4086,0
1363,237,4086,63
1364,228,4104,63
1365,156,4104,93
1366,156,4116,15
1367,-30,4140,15
1368,-30,4140,93
1369,-240,4113,93
1370,-279,4113,18
1371,-279,4140,-57
1372,-204,4140,-57
1373,-204,4140,-18
1374,-129,4032,-18
1375,-180,4032,-141
1376,-180,4149,-93
1377,-282,4149,-93
1378,-282,4110,-81
1379,-225,4113,-81
1380,-198,4113,3
